Date,File,S0,Maturity,Contract,rf,Call_IV_mean,Call_IV_std,Put_IV_mean,Put_IV_std,IV_Skew,IV_Spread,IV_Range,PCR
2022/8/15,OptionsDaily_2022_08_15.csv,15417.34961,2,202208,0.012,0.14382364,0.128618633,0.274089837,0.184193582,-0.130266197,1.497136579,0.175871802,1.480793551
2022/8/16,OptionsDaily_2022_08_16.csv,15420.57031,1,202208,0.012,0.162536113,0.079254388,0.254400763,0.22003262,-0.091864649,1.820956261,0.178722075,1.306944058
2022/8/17,OptionsDaily_2022_08_17.csv,15465.4502,35,202209,0.012,0.011883735,0.025608602,0.038252681,0.048055853,-0.026368945,0.348199559,0.041268042,1.01935284
2022/8/18,OptionsDaily_2022_08_18.csv,15396.75977,34,202209,0.012,0.049994584,0.02567641,0.123203299,0.073636792,-0.073208715,0.339745494,0.065853005,0.964431632
2022/8/19,OptionsDaily_2022_08_19.csv,15408.78027,33,202209,0.012,0.046131587,0.020468675,0.092914364,0.066200292,-0.046782777,0.353655715,0.057437968,1.552265136
2022/8/22,OptionsDaily_2022_08_22.csv,15245.13965,30,202209,0.012,0.055542664,0.048091364,0.075607278,0.07510032,-0.020064614,0.408541405,0.061656181,0.663006231
2022/8/23,OptionsDaily_2022_08_23.csv,15095.88965,29,202209,0.012,0.049635848,0.042392983,0.051887796,0.065361587,-0.002251948,0.425563208,0.053200164,0.708621933
2022/8/24,OptionsDaily_2022_08_24.csv,15069.19043,28,202209,0.012,0.037380963,0.035602918,0.032192093,0.057734303,0.00518887,0.283054859,0.048102309,1.009777914
2022/8/25,OptionsDaily_2022_08_25.csv,15200.04004,27,202209,0.012,0.061954947,0.027350729,0.101046393,0.054413458,-0.039091446,0.359150539,0.04814966,1.238834428
2022/8/26,OptionsDaily_2022_08_26.csv,15278.44043,26,202209,0.012,0.05958421,0.024593236,0.08116625,0.049573937,-0.02158204,0.289200145,0.042454599,1.497541747
2022/8/29,OptionsDaily_2022_08_29.csv,14926.19043,23,202209,0.012,0.078677324,0.042266861,0.070992258,0.065562736,0.007685066,0.411749653,0.051902993,0.533552119
2022/8/30,OptionsDaily_2022_08_30.csv,14953.62988,22,202209,0.012,0.044144248,0.028638945,0.062123304,0.051445369,-0.017979056,0.485402149,0.042849785,1.003966846
2022/8/31,OptionsDaily_2022_08_31.csv,15095.44043,21,202209,0.012,0.014845114,0.035146046,0.071576895,0.053422324,-0.056731781,0.567705162,0.053978914,1.225098346
2022/9/1,OptionsDaily_2022_09_01.csv,14801.86035,20,202209,0.01325,0.120289054,0.030966056,0.132032812,0.060012959,-0.011743759,0.389062592,0.045203475,0.625284396
2022/9/2,OptionsDaily_2022_09_02.csv,14673.04004,19,202209,0.01325,0.115977909,0.028788247,0.135169845,0.049849712,-0.019191936,0.428690765,0.040609522,0.788867716
2022/9/5,OptionsDaily_2022_09_05.csv,14661.09961,16,202209,0.01325,0.091529656,0.032072625,0.131364304,0.077815857,-0.039834648,0.440538064,0.058366214,0.619901725
2022/9/6,OptionsDaily_2022_09_06.csv,14677.2002,15,202209,0.01325,0.070139262,0.042710303,0.08401937,0.065915186,-0.013880108,0.480889885,0.054605718,0.806230971
2022/9/7,OptionsDaily_2022_09_07.csv,14410.0498,14,202209,0.01325,0.074148935,0.052293136,0.041710778,0.079374842,0.032438157,0.477464478,0.064990065,0.5259987
2022/9/8,OptionsDaily_2022_09_08.csv,14583.41992,13,202209,0.01325,0.094569942,0.046049992,0.207377537,0.054394675,-0.112807595,0.482979604,0.075356594,0.891175527
2022/9/9,OptionsDaily_2022_09_09.csv,14583.41992,12,202209,0.01325,,,,,,,,
2022/9/12,OptionsDaily_2022_09_12.csv,14807.42969,9,202209,0.01325,0.07739146,0.057747654,0.179852647,0.094164433,-0.102461187,0.627916788,0.095763696,1.615217166
2022/9/13,OptionsDaily_2022_09_13.csv,14894.41016,8,202209,0.01325,0.084038672,0.046291694,0.151501336,0.133437276,-0.067462664,0.658899199,0.110925249,1.450361807
2022/9/14,OptionsDaily_2022_09_14.csv,14658.30957,7,202209,0.01325,0.088458544,0.07415271,0.112366857,0.125008895,-0.023908313,0.901560086,0.101060471,0.800474076
2022/9/15,OptionsDaily_2022_09_15.csv,14670.04004,6,202209,0.01325,0.165708327,0.078953862,0.269008075,0.082859321,-0.103299748,0.895615199,0.095997967,0.949653365
2022/9/16,OptionsDaily_2022_09_16.csv,14561.75977,5,202209,0.01325,0.179404178,0.093845924,0.252030558,0.105670577,-0.07262638,1.114757847,0.105499049,0.731418437
2022/9/19,OptionsDaily_2022_09_19.csv,14425.67969,2,202209,0.01325,0.282155884,0.146531972,0.26624205,0.178408183,0.015913834,1.667457285,0.1599535,0.585618659
2022/9/20,OptionsDaily_2022_09_20.csv,14549.2998,1,202209,0.01325,0.179070456,0.188876865,0.369180749,0.239966195,-0.190110293,2.849517575,0.233559737,0.811127004
2022/9/21,OptionsDaily_2022_09_21.csv,14424.51953,28,202210,0.01325,0.054170771,0.075740555,0.036113622,0.05885549,0.018057149,0.451930461,0.068998556,0.853090759
2022/9/22,OptionsDaily_2022_09_22.csv,14284.62988,27,202210,0.01325,0.090759324,0.040041844,0.14679406,0.059442005,-0.056034735,0.310723395,0.054863669,0.518007846
2022/9/23,OptionsDaily_2022_09_23.csv,14118.37988,26,202210,0.01325,0.119688149,0.083019874,0.089795596,0.04969663,0.029892553,0.52743197,0.07417472,0.583461236
2022/9/26,OptionsDaily_2022_09_26.csv,13778.19043,23,202210,0.01325,0.112964301,0.051469034,0.064447617,0.063833111,0.048516684,0.574638464,0.061331502,0.565874323
2022/9/27,OptionsDaily_2022_09_27.csv,13826.58984,22,202210,0.01325,0.074431962,0.048524187,0.090937719,0.068760904,-0.016505757,0.576749561,0.058514218,0.736358542
2022/9/28,OptionsDaily_2022_09_28.csv,13466.07031,21,202210,0.01325,0.09167675,0.056834448,0.028224548,0.072535388,0.063452202,0.763712908,0.070844949,0.637457535
2022/9/29,OptionsDaily_2022_09_29.csv,13534.25977,20,202210,0.01325,0.132483234,0.053794183,0.175371297,0.068316774,-0.042888063,0.624807899,0.064456199,0.829295851
2022/9/30,OptionsDaily_2022_09_30.csv,13424.58008,19,202210,0.01325,0.12002279,0.047759597,0.18324689,0.071102283,-0.0632241,0.469986991,0.066385186,0.680146873
2022/10/3,OptionsDaily_2022_10_03.csv,13300.48047,16,202210,0.01325,0.137377254,0.074775598,0.134192173,0.081373977,0.003185081,0.713297976,0.077789787,0.765331209
2022/10/4,OptionsDaily_2022_10_04.csv,13576.51953,15,202210,0.01325,0.061793427,0.063005812,0.130521176,0.084243551,-0.068727749,0.51773397,0.082913979,1.265501975
2022/10/5,OptionsDaily_2022_10_05.csv,13801.42969,14,202210,0.01325,0.043634602,0.061687084,0.084205672,0.089904971,-0.04057107,0.633846134,0.080543902,1.125214182
2022/10/6,OptionsDaily_2022_10_06.csv,13892.0498,13,202210,0.01325,0.118384833,0.057192933,0.216664365,0.093156467,-0.098279532,1.173982915,0.091625869,1.052989764
2022/10/7,OptionsDaily_2022_10_07.csv,13702.28027,12,202210,0.01325,0.145439269,0.04654869,0.150881085,0.081257908,-0.005441816,0.551740955,0.064517373,0.810156389
2022/10/10,OptionsDaily_2022_10_10.csv,13702.28027,9,202210,0.01325,,,,,,,,
2022/10/11,OptionsDaily_2022_10_11.csv,13106.03027,8,202210,0.01325,0.231569946,0.105193482,0.114925569,0.125681951,0.116644378,1.038713822,0.126451715,0.528720711
2022/10/12,OptionsDaily_2022_10_12.csv,13081.24023,7,202210,0.01325,0.121750035,0.113571173,0.128951486,0.124141648,-0.007201452,1.142492535,0.11852058,0.815032289
2022/10/13,OptionsDaily_2022_10_13.csv,12810.73047,6,202210,0.01325,0.351870232,0.127605007,0.284596895,0.150303107,0.067273337,1.25203268,0.141681287,0.716089088
2022/10/14,OptionsDaily_2022_10_14.csv,13128.12012,5,202210,0.01325,0.218844637,0.127215408,0.381963002,0.144154248,-0.163118364,1.287524616,0.159010581,1.180270233
2022/10/17,OptionsDaily_2022_10_17.csv,12966.0498,2,202210,0.01325,0.366518546,0.19258624,0.362906668,0.184912532,0.003611878,2.084961097,0.189402941,0.709371895
2022/10/18,OptionsDaily_2022_10_18.csv,13124.67969,1,202210,0.01325,0.263197615,0.167250455,0.433980197,0.250884603,-0.170782582,2.846019207,0.227928438,0.939129484
2022/10/19,OptionsDaily_2022_10_19.csv,12976.75977,28,202211,0.01325,0.063745155,0.050421364,0.030649862,0.060697414,0.033095293,0.478226859,0.057653724,0.825837659
2022/10/20,OptionsDaily_2022_10_20.csv,12946.09961,27,202211,0.01325,0.099724505,0.055000284,0.195829106,0.062836458,-0.0961046,0.907477857,0.075101038,0.691266868
2022/10/21,OptionsDaily_2022_10_21.csv,12819.2002,26,202211,0.01325,0.126886342,0.037541064,0.124170416,0.068204111,0.002715926,0.353063341,0.054185175,0.871109393
2022/10/24,OptionsDaily_2022_10_24.csv,12856.98047,23,202211,0.01325,0.111361124,0.041385902,0.101493713,0.074738342,0.00986741,0.530509269,0.059045202,0.843375673
2022/10/25,OptionsDaily_2022_10_25.csv,12666.12012,22,202211,0.01325,0.106846115,0.053145977,0.061956559,0.068528482,0.044889556,0.623357073,0.062515859,0.51693086
2022/10/26,OptionsDaily_2022_10_26.csv,12729.0498,21,202211,0.01325,0.056978312,0.058257057,0.065788031,0.083926963,-0.008809719,0.927764825,0.071642653,0.892177402
2022/10/27,OptionsDaily_2022_10_27.csv,12926.37012,20,202211,0.01325,0.129900891,0.046776776,0.212764539,0.089319886,-0.082863648,0.493668103,0.082436061,0.989406065
2022/10/28,OptionsDaily_2022_10_28.csv,12788.41992,19,202211,0.01325,0.129777484,0.048847483,0.128266759,0.084068308,0.001510725,0.659210468,0.063997759,0.567963677
2022/10/31,OptionsDaily_2022_10_31.csv,12949.75,16,202211,0.01325,0.085687004,0.050414163,0.13322503,0.064177433,-0.047538026,0.544753193,0.062208156,1.011661286
2022/11/1,OptionsDaily_2022_11_01.csv,13037.20996,15,202211,0.01325,0.068137192,0.061084519,0.112741763,0.081720778,-0.044604571,0.5967738,0.076929285,1.349621721
2022/11/2,OptionsDaily_2022_11_02.csv,13100.16992,14,202211,0.01325,0.040252699,0.067418708,0.08165414,0.075339965,-0.041401441,0.529665913,0.07467821,1.160187068
2022/11/3,OptionsDaily_2022_11_03.csv,12986.59961,13,202211,0.01325,0.150515118,0.041599583,0.202494127,0.069664402,-0.05197901,0.559312007,0.061613404,0.798388007
2022/11/4,OptionsDaily_2022_11_04.csv,13026.70996,12,202211,0.01325,0.099833083,0.04441975,0.18581486,0.069592014,-0.085981777,0.629507218,0.071558606,0.844146347
2022/11/7,OptionsDaily_2022_11_07.csv,13223.73047,9,202211,0.01325,0.099445063,0.081466024,0.166391118,0.093611265,-0.066946055,1.102600426,0.094940918,1.690075084
2022/11/8,OptionsDaily_2022_11_08.csv,13347.75977,8,202211,0.01325,0.077469571,0.071653999,0.113687396,0.071980298,-0.036217825,1.431890165,0.07389171,1.957747503
2022/11/9,OptionsDaily_2022_11_09.csv,13638.80957,7,202211,0.01325,0.048334241,0.08127146,0.141860398,0.094777823,-0.093526157,1.155976004,0.100696751,1.674127668
2022/11/10,OptionsDaily_2022_11_10.csv,13503.75977,6,202211,0.01325,0.227945452,0.050530282,0.245965674,0.131712185,-0.018020222,0.832799953,0.092376455,0.611154239
2022/11/11,OptionsDaily_2022_11_11.csv,14007.55957,5,202211,0.01325,0.1273597,0.104478491,0.314016137,0.131225587,-0.186656436,1.820315062,0.151773798,1.352470614
2022/11/14,OptionsDaily_2022_11_14.csv,14174.90039,2,202211,0.01325,0.247773682,0.117301216,0.361296877,0.214959768,-0.113523195,1.688636455,0.187244704,1.31426547
2022/11/15,OptionsDaily_2022_11_15.csv,14546.30957,1,202211,0.01325,0.187480814,0.258056791,0.544124804,0.358187405,-0.35664399,3.031918005,0.364953717,1.310455124
2022/11/16,OptionsDaily_2022_11_16.csv,14537.34961,35,202212,0.01325,0.053247343,0.048474648,0.044806484,0.063162198,0.008440859,0.673270975,0.056522278,0.98631607
2022/11/17,OptionsDaily_2022_11_17.csv,14535.23047,34,202212,0.01325,0.094276387,0.030044099,0.131151237,0.064887577,-0.03687485,0.419441726,0.052174862,0.793351326
2022/11/18,OptionsDaily_2022_11_18.csv,14504.99023,33,202212,0.01325,0.094755255,0.029063934,0.095314519,0.046364434,-0.000559264,0.371075461,0.037742616,0.752343982
2022/11/21,OptionsDaily_2022_11_21.csv,14449.38965,30,202212,0.01325,0.079639227,0.02873796,0.070470895,0.042535254,0.009168332,0.335246055,0.035501263,0.718759683
2022/11/22,OptionsDaily_2022_11_22.csv,14542.2002,29,202212,0.01325,0.033702586,0.032949141,0.068477417,0.046021106,-0.034774831,0.398606886,0.044580601,1.360478723
2022/11/23,OptionsDaily_2022_11_23.csv,14608.54004,28,202212,0.01325,0.033529875,0.04295071,0.045237124,0.054424162,-0.011707249,0.476646634,0.050009695,1.200439851
2022/11/24,OptionsDaily_2022_11_24.csv,14784,27,202212,0.01325,0.081134856,0.045127536,0.122892541,0.063846635,-0.041757685,0.508155715,0.060517147,1.570764876
2022/11/25,OptionsDaily_2022_11_25.csv,14778.50977,26,202212,0.01325,0.084839322,0.03155711,0.08975704,0.0379825,-0.004917718,0.305333336,0.034580433,0.772898265
2022/11/28,OptionsDaily_2022_11_28.csv,14556.87012,23,202212,0.01325,0.078165223,0.033757968,0.084210325,0.061368542,-0.006045102,0.417187227,0.046286196,0.577921061
2022/11/29,OptionsDaily_2022_11_29.csv,14709.63965,22,202212,0.01325,0.026677644,0.040795951,0.086453191,0.059215131,-0.059775547,0.485890325,0.059836019,1.304614072
2022/11/30,OptionsDaily_2022_11_30.csv,14879.5498,21,202212,0.01325,0.016510387,0.037940344,0.069557474,0.059602805,-0.053047086,0.807818582,0.05720473,1.192853487
2022/12/1,OptionsDaily_2022_12_01.csv,15012.7998,20,202212,0.0145,0.115824326,0.045281042,0.147427871,0.069481238,-0.031603545,0.510093492,0.061028765,1.077382043
2022/12/2,OptionsDaily_2022_12_02.csv,14970.67969,19,202212,0.0145,0.094191929,0.030250684,0.121946739,0.047430502,-0.027754809,0.417484812,0.041557224,0.822559268
2022/12/5,OptionsDaily_2022_12_05.csv,14980.74023,16,202212,0.0145,0.084159466,0.03545935,0.109344768,0.070722774,-0.025185303,0.703073435,0.056525462,0.902108141
2022/12/6,OptionsDaily_2022_12_06.csv,14728.87988,15,202212,0.0145,0.092170081,0.03840571,0.046555861,0.075190552,0.04561422,0.489944536,0.058887712,0.560670082
2022/12/7,OptionsDaily_2022_12_07.csv,14630.00977,14,202212,0.0145,0.07405147,0.049371074,0.028287058,0.060065049,0.045764412,0.554035261,0.059858078,1.115922745
2022/12/8,OptionsDaily_2022_12_08.csv,14553.04004,13,202212,0.0145,0.145892467,0.030062883,0.196103965,0.066045969,-0.050211498,0.923074407,0.05459785,0.730142478
2022/12/9,OptionsDaily_2022_12_09.csv,14705.42969,12,202212,0.0145,0.113714515,0.027427357,0.165053515,0.041524478,-0.051339,0.52060943,0.043459119,0.975089071
2022/12/12,OptionsDaily_2022_12_12.csv,14612.58984,9,202212,0.0145,0.147333234,0.056098845,0.162825042,0.079213515,-0.015491808,0.795932411,0.06687424,0.691499304
2022/12/13,OptionsDaily_2022_12_13.csv,14522.95996,8,202212,0.0145,0.167745866,0.044665145,0.123314401,0.079413211,0.044431465,0.605615484,0.067212601,0.898436218
2022/12/14,OptionsDaily_2022_12_14.csv,14739.36035,7,202212,0.0145,0.069948447,0.074085221,0.113719408,0.084814456,-0.043770961,0.984964347,0.08289486,1.128974976
2022/12/15,OptionsDaily_2022_12_15.csv,14734.12988,6,202212,0.0145,0.16123608,0.060551922,0.248814601,0.138754258,-0.08757852,1.475879723,0.112662588,0.838836494
2022/12/16,OptionsDaily_2022_12_16.csv,14528.5498,5,202212,0.0145,0.175312966,0.066560233,0.226612989,0.147163514,-0.051300022,1.546575805,0.107377286,0.578588193
2022/12/19,OptionsDaily_2022_12_19.csv,14433.32031,2,202212,0.0145,0.243241941,0.109187866,0.316209149,0.210179027,-0.072967208,2.26114061,0.171502236,0.988293969
2022/12/20,OptionsDaily_2022_12_20.csv,14170.03027,1,202212,0.0145,0.397359302,0.176236041,0.203561674,0.279815789,0.193797628,2.387110735,0.249726428,0.84529897
2022/12/21,OptionsDaily_2022_12_21.csv,14234.40039,40,202301,0.0145,0.02897699,0.036445088,0.042170596,0.044208884,-0.013193606,0.452120861,0.041271144,1.076470487
2022/12/22,OptionsDaily_2022_12_22.csv,14442.94043,39,202301,0.0145,0.072754927,0.065650823,0.108576762,0.05215916,-0.035821835,0.691421633,0.06221819,0.942130377
2022/12/23,OptionsDaily_2022_12_23.csv,14271.62988,38,202301,0.0145,0.058928765,0.027203275,0.083640689,0.042377181,-0.024711924,0.560425808,0.03754521,0.961614094
2022/12/26,OptionsDaily_2022_12_26.csv,14285.12988,35,202301,0.0145,0.041833356,0.022731242,0.075273226,0.048498508,-0.03343987,0.529488291,0.042461547,1.152054198
2022/12/27,OptionsDaily_2022_12_27.csv,14328.42969,34,202301,0.0145,0.038732581,0.02319464,0.04291626,0.039341035,-0.004183679,0.524783413,0.033166897,1.26164741
2022/12/28,OptionsDaily_2022_12_28.csv,14173.09961,33,202301,0.0145,0.032185009,0.031636401,0.034072911,0.039830646,-0.001887902,0.408954248,0.035448803,0.754693961
2022/12/29,OptionsDaily_2022_12_29.csv,14085.01953,32,202301,0.0145,0.081225727,0.042573036,0.104922679,0.059842267,-0.023696952,0.725744558,0.052318826,0.755824272
2022/12/30,OptionsDaily_2022_12_30.csv,14137.69043,31,202301,0.0145,0.069507457,0.02976994,0.080027497,0.045414766,-0.01052004,0.436070608,0.039194553,1.138066155
