JID,JTYPE,VERDICT
"IPCV,102,民專訴,2,20140304,4",CIVIL,Mixed
"IPCV,107,民著上易,8,20181206,1",CIVIL,Lose
"IPCV,101,民專訴,86,20130402,3",CIVIL,Lose
"IPCV,105,民著訴,31,20200504,3",CIVIL,Mixed
"IPCV,103,民著訴,3,20140818,1",CIVIL,Mixed
"IPCV,111,民著上,17,20240606,1",CIVIL,Lose
"TPDV,97,智,31,20090204,1",CIVIL,Win
"IPCV,98,民著上,10,20090916,1",CIVIL,Win
"IPCV,103,民專訴,29,20141230,2",CIVIL,Lose
"IPCV,108,民著上易,6,20200528,1",CIVIL,Lose
"IPCV,100,民專上,35,20120119,1",CIVIL,Lose
"IPCV,101,民專訴,143,20131003,2",CIVIL,Lose
"TPDV,96,智,40,20070806,1",CIVIL,Win
"IPCV,102,民專訴,121,20141031,2",CIVIL,Lose
"IPCV,108,民商訴,3,20190910,1",CIVIL,Win
"IPCV,102,民著訴,55,20140224,1",CIVIL,Win
"TPDV,97,智,7,20090714,2",CIVIL,Lose
"TPHV,107,上,493,20190221,1",CIVIL,Lose
"IPCV,99,民專訴,223,20110809,3",CIVIL,Mixed
"TCHV,95,智上,11,20080130,2",CIVIL,Lose
"SLDV,93,智,2,20040827,1",CIVIL,Mixed
"IPCV,97,民著訴,3,20080917,1",CIVIL,Lose
"PTDV,93,智,3,20061227,2",CIVIL,Mixed
"IPCV,106,民商訴,41,20190130,1",CIVIL,Mixed
"PCDV,94,智(一),39,20060420,1",CIVIL,Lose
"TPDV,94,智更(一),4,20060111,1",CIVIL,Lose
"IPCV,108,民商訴,40,20191030,1",CIVIL,Lose
"CYDV,94,智,4,20080131,2",CIVIL,Mixed
"IPCV,109,民著上,21,20210527,1",CIVIL,Lose
"TPDV,94,智,6,20050620,1",CIVIL,Win
"IPCV,100,民專上,57,20120726,2",CIVIL,Lose
"IPCV,107,民營訴,12,20191203,2",CIVIL,Lose
"IPCV,101,民專訴,8,20121221,2",CIVIL,Mixed
"IPCV,112,民專訴,21,20241231,2",CIVIL,Mixed
"IPCV,100,民著訴,24,20111028,1",CIVIL,Lose
"TCHV,96,智上,13,20071023,1",CIVIL,Lose
"IPCV,112,民商訴,20,20231114,1",CIVIL,Mixed
"TCDV,94,智,7,20081008,3",CIVIL,Lose
"TCDV,92,智,71,20061229,3",CIVIL,Lose
"IPCV,108,民專訴,4,20190930,2",CIVIL,Lose
"CHDV,101,智,3,20140227,1",CIVIL,Lose
"IPCV,101,民著訴,1,20120627,1",CIVIL,Lose
"TCDV,93,智,64,20060425,1",CIVIL,Lose
"TNHV,93,智上,4,20050104,1",CIVIL,Lose
"IPCV,98,民商訴,5,20090430,1",CIVIL,Win
"IPCV,103,民著訴,79,20151028,1",CIVIL,Lose
"IPCV,113,民著訴,10,20241226,1",CIVIL,Lose
"IPCV,103,民著訴,28,20150106,1",CIVIL,Lose
"IPCV,112,民著訴,10,20230711,1",CIVIL,Lose
"IPCV,111,民商上,14,20221124,1",CIVIL,Mixed
"IPCV,111,民著上,23,20240418,2",CIVIL,Lose
"SLDV,92,智,11,20060808,3",CIVIL,Mixed
"CYDV,94,智簡上,1,20070207,1",CIVIL,Win
"IPCV,100,民專訴,61,20120628,3",CIVIL,Win
"IPCV,108,民商訴,2,20190930,1",CIVIL,Mixed
"IPCV,98,民商訴,8,20090615,2",CIVIL,Lose
"IPCV,97,民著上易,4,20081231,1",CIVIL,Lose
"IPCV,99,民專訴,164,20110128,2",CIVIL,Lose
"TPDV,92,智,62,20031225,1",CIVIL,Win
"IPCV,105,民著訴,23,20160905,1",CIVIL,Mixed
"IPCV,98,民專訴,129,20100713,2",CIVIL,Lose
"IPCV,98,民專上易,10,20090827,2",CIVIL,Lose
"TNHV,97,智上,3,20081014,1",CIVIL,Lose
"IPCV,107,民專訴,13,20181207,3",CIVIL,Lose
"IPCV,111,民營上,5,20230427,1",CIVIL,Lose
"TNHV,92,智上,5,20040914,1",CIVIL,Lose
"TCDV,95,智,16,20060717,1",CIVIL,Lose
"IPCV,101,民專訴,119,20130319,2",CIVIL,Lose
"IPCV,102,民專訴,16,20131204,1",CIVIL,Lose
"IPCV,98,民著上易,10,20091217,1",CIVIL,Lose
"IPCV,98,民著訴,42,20100831,4",CIVIL,Lose
"IPCV,103,民專訴,109,20160115,2",CIVIL,Lose
"IPCV,106,民著訴,11,20180302,1",CIVIL,Lose
"IPCV,109,民著訴,47,20201214,1",CIVIL,Mixed
"TCHV,97,智上,1,20080917,2",CIVIL,Lose
"IPCV,108,民專上,9,20191024,2",CIVIL,Lose
"IPCV,102,民商訴,33,20131231,1",CIVIL,Win
"IPCV,104,民專訴,88,20160627,2",CIVIL,Lose
"IPCV,110,民專訴,32,20220215,3",CIVIL,Lose
"TNDV,96,智,4,20100511,3",CIVIL,Lose
"IPCV,110,民著訴,131,20220708,3",CIVIL,Lose
"TCDV,94,智,45,20070516,1",CIVIL,Mixed
"IPCV,99,民專訴,168,20110324,2",CIVIL,Lose
"IPCV,102,民專訴,28,20140318,4",CIVIL,Mixed
"IPCV,109,民著訴,6,20200316,1",CIVIL,Lose
"IPCV,99,民專上更(一),2,20101118,4",CIVIL,Lose
"TPHV,95,智上,24,20070130,1",CIVIL,Lose
"IPCV,107,民商上,9,20190314,1",CIVIL,Lose
"IPCV,103,民著訴,17,20140925,1",CIVIL,Mixed
"TPDV,108,智,6,20191030,1",CIVIL,Lose
"IPCV,110,民專訴,26,20211126,2",CIVIL,Lose
"IPCV,106,民專上,9,20180315,1",CIVIL,Mixed
"IPCV,102,民商訴,13,20130917,2",CIVIL,Mixed
"TPSV,106,台上,53,20170308",CIVIL,Lose
"IPCV,102,民商上,14,20141225,1",CIVIL,Mixed
"KSDV,92,智,28,20031119,1",CIVIL,Mixed
"TPDV,95,智,1,20060308,1",CIVIL,Lose
"IPCV,100,民商訴,18,20111004,1",CIVIL,Win
"IPCV,112,民著上,23,20241128,1",CIVIL,Lose
"IPCV,98,民著訴,49,20110510,1",CIVIL,Mixed
"TPDV,101,智,26,20140423,1",CIVIL,Lose
"TPDV,94,智,32,20101112,2",CIVIL,Lose
"TPSV,110,台上,2304,20211117,1",CIVIL,Lose
"IPCV,107,民著上,1,20201008,3",CIVIL,Mixed
"IPCV,107,民著訴,12,20181227,1",CIVIL,Lose
"TPDV,99,智,16,20130403,5",CIVIL,Mixed
"IPCV,105,民專上,37,20180830,3",CIVIL,Mixed
"TCEV,97,中智,1,20080811,1",CIVIL,Mixed
"TPDV,93,智,40,20050516,1",CIVIL,Lose
"IPCV,113,民著訴,28,20241231,1",CIVIL,Mixed
"TYDV,97,智,7,20091009,1",CIVIL,Lose
"TPDV,109,智,11,20201230,1",CIVIL,Win
"IPCV,111,民著訴,44,20230531,1",CIVIL,Mixed
"IPCV,103,民著上,25,20150903,1",CIVIL,Lose
"IPCV,101,民專上,56,20130502,2",CIVIL,Lose
"IPCV,99,民著上更(一),6,20130314,4",CIVIL,Mixed
"IPCV,106,民專訴,94,20181031,2",CIVIL,Lose
"TPDV,99,智,4,20100813,1",CIVIL,Lose
"IPCV,108,民專訴,76,20200731,1",CIVIL,Lose
"TCDV,108,智,9,20220610,2",CIVIL,Mixed
"SLDV,94,智,14,20051011,1",CIVIL,Mixed
"IPCV,111,民商上易,1,20230427,2",CIVIL,Lose
"IPCV,102,民著上,19,20131226,1",CIVIL,Lose
"SLDV,96,智,18,20161230,1",CIVIL,Lose
"IPCV,108,民專訴,56,20191231,2",CIVIL,Lose
"TCHV,96,智上,2,20090929,3",CIVIL,Lose
"IPCV,104,民著訴,6,20150529,1",CIVIL,Mixed
"IPCV,110,民著訴,67,20211014,1",CIVIL,Mixed
"IPCV,100,民專訴,6,20110803,2",CIVIL,Lose
"CHDV,93,智,1,20051230,1",CIVIL,Lose
"IPCV,111,民著訴,8,20221115,1",CIVIL,Mixed
"IPCV,98,民專上易,27,20101125,2",CIVIL,Mixed
"IPCV,104,民商訴,15,20161230,1",CIVIL,Lose
"IPCV,99,民專上,5,20101118,2",CIVIL,Lose
"IPCV,104,民著上易,5,20160324,1",CIVIL,Mixed
"IPCV,110,民著訴,125,20220531,1",CIVIL,Lose
"IPCV,111,民專上,24,20230112,2",CIVIL,Lose
"IPCV,108,民專訴,2,20191224,4",CIVIL,Mixed
"TPDV,96,智,2,20070131,1",CIVIL,Win
"IPCV,101,民專上更(二),3,20130524,1",CIVIL,Mixed
"IPCV,99,民專訴,79,20101129,2",CIVIL,Lose
"IPCV,108,民商上,8,20200514,1",CIVIL,Mixed
"IPCV,104,民著訴,32,20180914,1",CIVIL,Mixed
"IPCV,103,民著訴,5,20141230,1",CIVIL,Lose
"IPCV,98,民專上,10,20090625,2",CIVIL,Lose
"IPCV,98,民著上,6,20090910,1",CIVIL,Mixed
"IPCV,104,民著訴,69,20170106,1",CIVIL,Win
"SCDV,97,重智,1,20101122,2",CIVIL,Lose
"IPCV,109,民著訴,28,20201130,1",CIVIL,Mixed
"IPCV,103,民著上易,1,20141002,1",CIVIL,Lose
"SLDV,97,智,2,20090703,2",CIVIL,Lose
"IPCV,111,民專訴,64,20230324,2",CIVIL,Lose
"IPCV,104,民商上,17,20160526,1",CIVIL,Mixed
"IPCV,100,民專訴,38,20111123,2",CIVIL,Lose
"IPCV,107,民著上易,10,20190314,1",CIVIL,Lose
"IPCV,109,民著訴,101,20211026,1",CIVIL,Lose
"IPCV,110,民著上,10,20220127,1",CIVIL,Lose
"IPCV,107,民營上,1,20210128,4",CIVIL,Mixed
"IPCV,107,民專訴,48,20190130,2",CIVIL,Lose
"IPCV,98,民著上,7,20090625,1",CIVIL,Lose
"IPCV,108,民專訴,51,20200121,2",CIVIL,Lose
"PCDV,109,智,3,20210913,1",CIVIL,Lose
"IPCV,104,民專上,13,20180517,6",CIVIL,Mixed
"IPCV,103,民專訴,42,20150313,2",CIVIL,Lose
"IPCV,102,民著上,14,20131114,1",CIVIL,Lose
"IPCV,105,民著上,1,20161208,2",CIVIL,Lose
"IPCV,113,民著訴,24,20241023,1",CIVIL,Lose
"IPCV,99,民專上,24,20110602,2",CIVIL,Lose
"IPCV,102,民專上,7,20130815,2",CIVIL,Lose
"NTEV,96,投智簡,1,20070213,1",CIVIL,Mixed
"TCDV,92,智,18,20031126,1",CIVIL,Lose
"IPCV,111,民著訴,49,20221213,1",CIVIL,Lose
"IPCV,102,民商訴,27,20131127,1",CIVIL,Win
"IPCV,101,民商上,15,20131121,2",CIVIL,Lose
"IPCV,111,民商訴,8,20220809,1",CIVIL,Lose
"MLDV,92,智,3,20070409,3",CIVIL,Lose
"IPCV,112,民專上更二,1,20240201,1",CIVIL,Lose
"TNHV,94,智上,3,20050830,1",CIVIL,Lose
"IPCV,101,民商訴,46,20130502,2",CIVIL,Mixed
"IPCV,101,民專上,21,20131220,7",CIVIL,Lose
"IPCV,106,民商上,9,20180308,1",CIVIL,Lose
"IPCV,111,民專訴,73,20230629,3",CIVIL,Lose
"IPCV,109,民專訴,82,20210205,2",CIVIL,Mixed
"IPCV,97,民專訴,23,20090227,3",CIVIL,Lose
"IPCV,106,民專訴,74,20180910,2",CIVIL,Lose
"IPCV,103,民專訴,99,20150831,2",CIVIL,Lose
"IPCV,100,民商訴,44,20120411,1",CIVIL,Mixed
"IPCV,100,民商訴,38,20120229,1",CIVIL,Lose
"IPCV,112,民商訴,37,20240823,1",CIVIL,Mixed
"IPCV,109,民專訴,5,20210427,4",CIVIL,Lose
"SCDV,107,智,3,20180522,2",CIVIL,Lose
"IPCV,108,民專訴,44,20190820,2",CIVIL,Lose
"TPEV,93,北智簡,5,20040826,1",CIVIL,Mixed
"IPCV,98,民專上,41,20100812,2",CIVIL,Lose
"PTDV,92,智,1,20031008,1",CIVIL,Win
"PCDV,93,智,27,20060126,1",CIVIL,Mixed
"IPCV,112,民著上,8,20240729,1",CIVIL,Lose
"TCHV,96,智上更(一),4,20081112,1",CIVIL,Lose
"IPCV,97,民專訴,24,20081112,1",CIVIL,Lose
"IPCV,111,民專訴,44,20230106,2",CIVIL,Lose
"IPCV,99,民專訴,206,20111026,2",CIVIL,Lose
"PCDV,102,智,3,20140501,1",CIVIL,Lose
"IPCV,98,民專上易,1,20090430,1",CIVIL,Lose
"IPCV,98,民著訴,45,20100226,1",CIVIL,Lose
"IPCV,111,民商訴,34,20231031,1",CIVIL,Mixed
"IPCV,99,民專訴,58,20100809,2",CIVIL,Lose
"IPCV,104,民專訴,77,20160406,2",CIVIL,Lose
"IPCV,103,民專上,6,20140902,2",CIVIL,Lose
"IPCV,103,民專訴,102,20160118,5",CIVIL,Lose
"IPCV,105,民商上,13,20170216,1",CIVIL,Lose
"KSDV,92,智簡上,1,20040401,1",CIVIL,Lose
"IPCV,105,民專上,1,20160721,2",CIVIL,Lose
"IPCV,98,民專上,7,20090827,2",CIVIL,Lose
"IPCV,100,民專訴,118,20120427,2",CIVIL,Lose
"ULDV,101,智,1,20120430,1",CIVIL,Mixed
"IPCV,99,民著訴,18,20100817,1",CIVIL,Win
"IPCV,104,民專訴,5,20160729,2",CIVIL,Lose
"IPCV,100,民著訴,3,20120322,1",CIVIL,Lose
"IPCV,104,民商上,22,20161117,1",CIVIL,Lose
"IPCV,100,民專上,18,20120112,2",CIVIL,Lose
"IPCV,99,民著上更(一),3,20110414,1",CIVIL,Win
"IPCV,103,民專上,31,20150709,2",CIVIL,Mixed
"IPCV,106,民商訴,15,20190123,1",CIVIL,Win
"IPCV,110,民商訴,58,20220525,1",CIVIL,Lose
"IPCV,98,民商訴,30,20100125,1",CIVIL,Mixed
"IPCV,100,民商上,11,20130424,1",CIVIL,Lose
"TCHV,97,智上,10,20100803,1",CIVIL,Lose
"TCDV,94,智,24,20051028,1",CIVIL,Lose
"SCDV,95,重智,8,20101119,2",CIVIL,Lose
"FSEV,97,鳳簡,1007,20080715,1",CIVIL,Mixed
"IPCV,111,民商上,19,20230209,1",CIVIL,Lose
"IPCV,98,民著訴,8,20090601,1",CIVIL,Mixed
"IPCV,100,民專訴,136,20120810,2",CIVIL,Lose
"TPSV,106,台上,583,20170816",CIVIL,Lose
"IPCV,108,民著訴,133,20200720,1",CIVIL,Mixed
"IPCV,107,民著上,8,20181115,1",CIVIL,Lose
"IPCV,101,民商訴,30,20130424,1",CIVIL,Mixed
"IPCV,109,民專訴,75,20210831,3",CIVIL,Lose
"IPCV,100,民著訴,35,20120629,1",CIVIL,Lose
"IPCV,100,民著訴,22,20111213,1",CIVIL,Lose
"IPCV,101,民著上,1,20130516,3",CIVIL,Lose
"PCDV,94,智,4,20060324,2",CIVIL,Lose
"IPCV,106,民專上,1,20171019,2",CIVIL,Lose
"KSDV,95,智,21,20090324,3",CIVIL,Lose
"TCDV,93,智,35,20060308,2",CIVIL,Win
"IPCV,112,民商訴,22,20240220,1",CIVIL,Lose
"PCDV,95,智,30,20070423,1",CIVIL,Lose
"IPCV,102,民著上,7,20161222,1",CIVIL,Mixed
"TCDV,104,智,1,20170120,4",CIVIL,Lose
"TPHV,97,智上易,15,20090617,2",CIVIL,Lose
"TCDV,94,智,17,20060424,1",CIVIL,Mixed
"IPCV,99,民專訴,211,20110708,2",CIVIL,Lose
"IPCV,97,民著訴,15,20081223,1",CIVIL,Mixed
"IPCV,102,民專上更(一),6,20161027,3",CIVIL,Lose
"IPCV,108,民商上,16,20200618,1",CIVIL,Lose
"IPCV,105,民專訴,15,20160826,2",CIVIL,Lose
"IPCV,109,民著上,17,20221222,3",CIVIL,Lose
"PCDV,97,重智,5,20080714,1",CIVIL,Lose
"IPCV,108,民著訴,54,20210318,1",CIVIL,Mixed
"IPCV,103,民專訴,82,20160331,3",CIVIL,Mixed
"TPHV,90,上,1083,20011203,1",CIVIL,Mixed
"IPCV,112,民著訴,61,20240425,1",CIVIL,Mixed
"IPCV,100,民著訴,23,20110811,1",CIVIL,Lose
"TPHV,94,智上,24,20050927,2",CIVIL,Lose
"IPCV,110,民著上,27,20220630,1",CIVIL,Mixed
"IPCV,100,民專訴,135,20120718,2",CIVIL,Lose
"TPSV,101,台上,38,20120112",CIVIL,Lose
"PCDV,93,智,48,20070320,2",CIVIL,Mixed
"IPCV,98,民著上易,3,20090527,2",CIVIL,Lose
"TPHV,97,智上更(一),1,20110329,2",CIVIL,Lose
"IPCV,106,民著訴,30,20170821,1",CIVIL,Lose
"TPDV,96,智,13,20070731,2",CIVIL,Win
"TPHV,95,智上,36,20070828,1",CIVIL,Lose
"IPCV,112,民商上,10,20231207,1",CIVIL,Lose
"IPCV,101,民專訴,116,20130419,2",CIVIL,Lose
"IPCV,106,民專上更(一),3,20190117,2",CIVIL,Lose
"IPCV,104,民專訴,8,20170210,2",CIVIL,Mixed
"TPEV,92,北智簡,5,20031002,1",CIVIL,Win
"IPCV,99,民專訴,138,20101122,2",CIVIL,Lose
"CYDV,92,重智,1,20041110,1",CIVIL,Lose
"IPCV,104,民專訴,36,20190322,5",CIVIL,Mixed
"IPCV,107,民商上,12,20190627,3",CIVIL,Lose
"ULDV,92,智,5,20030930,1",CIVIL,Win
"IPCV,102,民著上,3,20130620,1",CIVIL,Mixed
"IPCV,99,民專訴,84,20100809,2",CIVIL,Lose
"IPCV,105,民專訴,75,20170721,2",CIVIL,Lose
"IPCV,104,民著上易,11,20160204,1",CIVIL,Lose
"IPCV,111,民營上更一,2,20230804,1",CIVIL,Lose
"TNDV,92,智,7,20040902,2",CIVIL,Mixed
"IPCV,97,民著上,4,20081126,1",CIVIL,Lose
"IPCV,99,民專上,52,20110721,2",CIVIL,Win
"SCDV,96,智,10,20100507,1",CIVIL,Mixed
"IPCV,110,民專上更(一),3,20230525,2",CIVIL,Lose
"IPCV,101,民專訴,145,20130830,3",CIVIL,Win
"IPCV,101,民專上易,1,20120607,2",CIVIL,Lose
"IPCV,104,民專上,33,20170720,2",CIVIL,Lose
"TPHV,97,智上易,5,20080527,1",CIVIL,Lose
"IPCV,103,民營訴,1,20141230,1",CIVIL,Lose
"TPSV,106,台上,584,20170817",CIVIL,Lose
"IPCV,113,民著訴,23,20240913,2",CIVIL,Lose
"TPSV,98,台上,993,20090604",CIVIL,Lose
"IPCV,103,民著訴,63,20150120,2",CIVIL,Win
"IPCV,111,民著上更一,6,20231123,1",CIVIL,Lose
"TPHV,95,智上易,19,20120517,3",CIVIL,Lose
"IPCV,97,民著上,2,20090430,1",CIVIL,Lose
"IPCV,99,民專上易,23,20110329,2",CIVIL,Lose
"IPCV,112,民商訴,8,20231207,1",CIVIL,Mixed
"IPCV,110,民著訴,110,20220309,1",CIVIL,Lose
"IPCV,99,民專上,27,20110210,2",CIVIL,Lose
"IPCV,100,民專訴,25,20110831,2",CIVIL,Lose
"IPCV,107,民商訴,61,20190618,2",CIVIL,Mixed
"IPCV,112,民專訴,12,20240618,2",CIVIL,Lose
"TPDV,103,智,8,20141105,2",CIVIL,Mixed
"IPCV,110,民專訴,15,20211126,2",CIVIL,Lose
"IPCV,105,民專上,27,20170615,2",CIVIL,Lose
"FYEV,94,豐智簡,3,20070423,1",CIVIL,Lose
"PCDV,95,智,39,20070626,1",CIVIL,Mixed
"IPCV,108,民商訴,30,20200331,1",CIVIL,Mixed
"IPCV,102,民著訴,54,20140619,1",CIVIL,Mixed
"IPCV,104,民著訴,39,20160930,1",CIVIL,Lose
"IPCV,99,民著訴,81,20110714,1",CIVIL,Win
"SLDV,102,智,9,20140606,1",CIVIL,Mixed
"IPCV,97,民商訴,4,20090120,1",CIVIL,Win
"TCDV,92,智,28,20040924,1",CIVIL,Lose
"IPCV,107,民著訴,4,20180726,1",CIVIL,Lose
"GSEV,93,岡智簡,1,20040716,1",CIVIL,Mixed
"IPCV,97,民專上,14,20090312,1",CIVIL,Lose
"TPDV,109,智,29,20201008,1",CIVIL,Mixed
"IPCV,102,民專上易,6,20140307,2",CIVIL,Lose
"IPCV,97,民專訴,61,20121228,4",CIVIL,Win
"IPCV,109,民專訴,96,20220517,4",CIVIL,Win
"IPCV,102,民專上,4,20131017,2",CIVIL,Lose
"IPCV,102,民商上,22,20140605,1",CIVIL,Lose
"IPCV,113,民商訴,8,20241101,1",CIVIL,Lose
"IPCV,112,民著訴,50,20240117,1",CIVIL,Lose
"IPCV,107,民著訴,11,20190409,1",CIVIL,Mixed
"IPCV,108,民商訴,52,20200519,1",CIVIL,Lose
"TPDV,94,智,73,20060629,1",CIVIL,Mixed
"TYDV,94,智,32,20051117,1",CIVIL,Mixed
"IPCV,113,民專訴,10,20241023,2",CIVIL,Win
"IPCV,112,民專上,12,20240328,2",CIVIL,Lose
"IPCV,105,民專訴,5,20160919,2",CIVIL,Lose
"PCDV,93,智,7,20050131,2",CIVIL,Lose
"TPDV,106,智,22,20171121,1",CIVIL,Lose
"IPCV,108,民專訴,15,20200519,3",CIVIL,Mixed
"IPCV,110,民著訴,77,20220119,1",CIVIL,Lose
"TNDV,103,智,6,20150930,1",CIVIL,Mixed
"IPCV,102,民專訴,65,20140507,3",CIVIL,Lose
"IPCV,104,民專上,39,20161124,2",CIVIL,Lose
"IPCV,101,民專上,22,20130502,2",CIVIL,Lose
"IPCV,105,民專訴,6,20160729,3",CIVIL,Lose
"TPDV,101,智,11,20130830,1",CIVIL,Win
"TPDV,95,智,126,20090902,4",CIVIL,Mixed
"IPCV,106,民著訴,53,20180601,2",CIVIL,Mixed
"IPCV,99,民專上,3,20100916,1",CIVIL,Lose
"TCDV,95,智,11,20070427,1",CIVIL,Lose
"IPCV,108,民專上更(一),2,20200702,1",CIVIL,Lose
"IPCV,104,民專訴,74,20160325,2",CIVIL,Lose
"IPCV,104,民專上,32,20180816,1",CIVIL,Lose
"PCDV,94,重智,15,20070827,3",CIVIL,Mixed
"IPCV,103,民專上,26,20150402,2",CIVIL,Lose
"IPCV,98,民商上,2,20091203,2",CIVIL,Mixed
"KSDV,97,智,14,20081211,1",CIVIL,Lose
"IPCV,108,民商訴,12,20191129,1",CIVIL,Lose
"IPCV,107,民專訴,104,20190531,2",CIVIL,Lose
"IPCV,107,民專上,3,20181115,2",CIVIL,Lose
"IPCV,102,民專訴,26,20140430,3",CIVIL,Lose
"SLDV,94,智,6,20100702,4",CIVIL,Lose
"IPCV,98,民專訴,40,20091126,2",CIVIL,Lose
"IPCV,110,民專上更(一),1,20211224,3",CIVIL,Lose
"IPCV,98,民著上,4,20100318,2",CIVIL,Win
"IPCV,99,民著上,5,20110317,1",CIVIL,Win
"IPCV,102,民商訴,21,20131223,2",CIVIL,Mixed
"IPCV,102,民專上,9,20140515,2",CIVIL,Lose
"IPCV,104,民著訴,22,20160711,2",CIVIL,Mixed
"TCHV,96,智上,10,20070905,1",CIVIL,Win
"PCDV,101,智更一,1,20120327,1",CIVIL,Lose
"IPCV,99,民商訴,4,20100706,1",CIVIL,Mixed
"IPCV,112,民著上易,8,20231019,1",CIVIL,Mixed
"TPDV,108,智,40,20191213,1",CIVIL,Lose
"TNDV,97,智,5,20090120,2",CIVIL,Mixed
"IPCV,109,民著訴,50,20200828,1",CIVIL,Lose
"TPSV,98,台上,1857,20091008",CIVIL,Lose
"IPCV,99,民專訴,49,20100430,1",CIVIL,Lose
"IPCV,97,民著訴,17,20090723,2",CIVIL,Lose
"IPCV,104,民著訴,54,20160506,1",CIVIL,Lose
"IPCV,103,民商訴,47,20150605,1",CIVIL,Mixed
"PCDV,93,智,38,20060125,2",CIVIL,Mixed
"IPCV,110,民著上,25,20220729,1",CIVIL,Lose
"IPCV,112,民著訴,38,20231205,1",CIVIL,Mixed
"IPCV,105,民商訴,32,20210903,1",CIVIL,Mixed
"IPCV,105,民著訴,44,20180209,1",CIVIL,Lose
"IPCV,108,民商上更(一),2,20200514,1",CIVIL,Mixed
"IPCV,106,民著訴,10,20180802,1",CIVIL,Win
"IPCV,103,民專訴,114,20150727,2",CIVIL,Lose
"IPCV,100,民商上更(一),1,20120531,1",CIVIL,Win
"PCDV,95,智,35,20101029,2",CIVIL,Win
"IPCV,106,民專上,4,20180329,2",CIVIL,Lose
"IPCV,104,民商訴,31,20160524,1",CIVIL,Lose
"IPCV,102,民專上,70,20140509,3",CIVIL,Lose
"IPCV,107,民專上更(一),3,20191212,1",CIVIL,Lose
"TYDV,94,智,31,20070626,1",CIVIL,Mixed
"SLDV,96,智,33,20090318,3",CIVIL,Lose
"MLDV,95,智,1,20081230,5",CIVIL,Win
"IPCV,112,民著上,25,20240919,1",CIVIL,Lose
"TCDV,94,智,32,20070531,1",CIVIL,Mixed
"IPCV,108,民專上,32,20200618,3",CIVIL,Lose
"IPCV,111,民著上,19,20231128,1",CIVIL,Lose
"IPCV,98,民商上,1,20090716,1",CIVIL,Lose
"IPCV,98,民專訴,73,20091207,3",CIVIL,Lose
"IPCV,99,民商訴,20,20100928,1",CIVIL,Win
"TPDV,99,智,23,20110701,1",CIVIL,Lose
"TCDV,93,智,12,20040804,1",CIVIL,Mixed
"IPCV,108,民專上更(三),7,20201210,3",CIVIL,Lose
"IPCV,98,民專訴,37,20100113,2",CIVIL,Lose
"IPCV,106,民營上,3,20190227,3",CIVIL,Lose
"TPSV,105,台上,2238,20161214",CIVIL,Lose
"PCDV,94,重智,8,20070525,1",CIVIL,Lose
"ULDV,93,智,3,20051110,1",CIVIL,Lose
"IPCV,105,民著訴,56,20170724,2",CIVIL,Mixed
"IPCV,103,民專上,35,20150716,2",CIVIL,Lose
"IPCV,102,民著訴,63,20140317,1",CIVIL,Lose
"IPCV,107,民專訴,106,20190524,2",CIVIL,Lose
"TPDV,93,智,95,20050406,1",CIVIL,Mixed
"IPCV,106,民著訴,47,20180316,1",CIVIL,Lose
"IPCV,110,民專上易,2,20211230,1",CIVIL,Lose
"IPCV,105,民著訴,19,20170516,1",CIVIL,Mixed
"NTDV,94,智,3,20060323,2",CIVIL,Lose
"IPCV,98,民商上更(二),4,20100401,1",CIVIL,Lose
"IPCV,103,民著訴,76,20150225,1",CIVIL,Win
"IPCV,110,民專訴,68,20220621,3",CIVIL,Lose
"IPCV,102,民專上,33,20131226,3",CIVIL,Lose
"IPCV,100,民著訴,64,20120314,1",CIVIL,Lose
"IPCV,106,民著上易,8,20180731,1",CIVIL,Lose
"PCDV,94,智,7,20060203,2",CIVIL,Win
"IPCV,100,民專上,15,20111215,2",CIVIL,Lose
"IPCV,112,民專訴,29,20231130,2",CIVIL,Lose
"IPCV,107,民商訴,54,20190510,1",CIVIL,Lose
"IPCV,112,民商上,2,20240627,1",CIVIL,Mixed
"TPDV,97,智,66,20090327,2",CIVIL,Lose
"IPCV,103,民專訴,10,20150415,1",CIVIL,Mixed
"IPCV,106,民著訴,41,20180319,2",CIVIL,Mixed
"SLDV,92,智,22,20070928,1",CIVIL,Mixed
"IPCV,110,民營訴,2,20220623,3",CIVIL,Lose
"IPCV,104,民商上,4,20160114,2",CIVIL,Mixed
"IPCV,106,民專訴,11,20170731,3",CIVIL,Lose
"TPDV,94,智,2,20060616,1",CIVIL,Lose
"IPCV,111,民專訴,60,20231229,3",CIVIL,Lose
"IPCV,109,民營上,6,20210506,1",CIVIL,Lose
"IPCV,112,民商上,18,20240919,1",CIVIL,Lose
"KSHV,95,智上,2,20090114,1",CIVIL,Lose
"IPCV,100,民專訴,104,20120530,2",CIVIL,Lose
"TCDV,97,智,25,20080711,1",CIVIL,Lose
"TCDV,95,智更,1,20070531,3",CIVIL,Lose
"TYDV,97,智,8,20090316,1",CIVIL,Mixed
"PHDV,106,智,1,20171228,1",CIVIL,Win
"IPCV,97,民商訴,10,20090120,1",CIVIL,Lose
"TNDV,108,智,8,20200331,2",CIVIL,Lose
"IPCV,101,民專訴,136,20130430,2",CIVIL,Lose
"KSDV,92,智,8,20050519,1",CIVIL,Lose
"IPCV,100,民專上,32,20120209,3",CIVIL,Lose
