Date,File,S0,Maturity,Contract,ContractExpiryDate,Rf
2023/03/28,OptionsDaily_2023/03/28.csv,15701.48,22,202304,2023-04-19,0.0159
2023/03/29,OptionsDaily_2023/03/29.csv,15769.76,21,202304,2023-04-19,0.0159
2023/03/30,OptionsDaily_2023/03/30.csv,15849.43,20,202304,2023-04-19,0.0159
2023/03/31,OptionsDaily_2023/03/31.csv,15868.06,19,202304,2023-04-19,0.0159
2023/04/06,OptionsDaily_2023/04/06.csv,15810.77,13,202304,2023-04-19,0.0159
2023/04/07,OptionsDaily_2023/04/07.csv,15836.5,12,202304,2023-04-19,0.0159
2023/04/10,OptionsDaily_2023/04/10.csv,15876.17,9,202304,2023-04-19,0.0159
2023/04/11,OptionsDaily_2023/04/11.csv,15913.88,8,202304,2023-04-19,0.0159
2023/04/12,OptionsDaily_2023/04/12.csv,15932.97,7,202304,2023-04-19,0.0159
2023/04/13,OptionsDaily_2023/04/13.csv,15804.76,6,202304,2023-04-19,0.0159
2023/04/14,OptionsDaily_2023/04/14.csv,15929.43,5,202304,2023-04-19,0.0159
2023/04/17,OptionsDaily_2023/04/17.csv,15963.55,2,202304,2023-04-19,0.0159
2023/04/18,OptionsDaily_2023/04/18.csv,15869.44,1,202304,2023-04-19,0.0159
2023/04/19,OptionsDaily_2023/04/19.csv,15770.47,0,202304,2023-04-19,0.0159
2023/04/20,OptionsDaily_2023/04/20.csv,15707.52,27,202305,2023-05-17,0.0159
2023/04/21,OptionsDaily_2023/04/21.csv,15602.99,26,202305,2023-05-17,0.0159
2023/04/24,OptionsDaily_2023/04/24.csv,15626.87,23,202305,2023-05-17,0.0159
2023/04/25,OptionsDaily_2023/04/25.csv,15370.73,22,202305,2023-05-17,0.0159
2023/04/26,OptionsDaily_2023/04/26.csv,15374.63,21,202305,2023-05-17,0.0159
2023/04/27,OptionsDaily_2023/04/27.csv,15411.49,20,202305,2023-05-17,0.0159
2023/04/28,OptionsDaily_2023/04/28.csv,15579.18,19,202305,2023-05-17,0.0159
2023/05/02,OptionsDaily_2023/05/02.csv,15636.48,15,202305,2023-05-17,0.0159
2023/05/03,OptionsDaily_2023/05/03.csv,15553.41,14,202305,2023-05-17,0.0159
2023/05/04,OptionsDaily_2023/05/04.csv,15609.03,13,202305,2023-05-17,0.0159
2023/05/05,OptionsDaily_2023/05/05.csv,15626.07,12,202305,2023-05-17,0.0159
2023/05/08,OptionsDaily_2023/05/08.csv,15699.57,9,202305,2023-05-17,0.0159
2023/05/09,OptionsDaily_2023/05/09.csv,15727.7,8,202305,2023-05-17,0.0159
2023/05/10,OptionsDaily_2023/05/10.csv,15641.76,7,202305,2023-05-17,0.0159
2023/05/11,OptionsDaily_2023/05/11.csv,15514.64,6,202305,2023-05-17,0.0159
2023/05/12,OptionsDaily_2023/05/12.csv,15502.36,5,202305,2023-05-17,0.0159
2023/05/15,OptionsDaily_2023/05/15.csv,15475.05,2,202305,2023-05-17,0.0159
2023/05/16,OptionsDaily_2023/05/16.csv,15673.9,1,202305,2023-05-17,0.0159
2023/05/17,OptionsDaily_2023/05/17.csv,15925.29,0,202305,2023-05-17,0.0159
2023/05/18,OptionsDaily_2023/05/18.csv,16101.88,34,202306,2023-06-21,0.0159
2023/05/19,OptionsDaily_2023/05/19.csv,16174.92,33,202306,2023-06-21,0.0159
2023/05/22,OptionsDaily_2023/05/22.csv,16180.89,30,202306,2023-06-21,0.0159
2023/05/23,OptionsDaily_2023/05/23.csv,16188.03,29,202306,2023-06-21,0.0159
2023/05/24,OptionsDaily_2023/05/24.csv,16159.32,28,202306,2023-06-21,0.0159
2023/05/25,OptionsDaily_2023/05/25.csv,16292.0,27,202306,2023-06-21,0.0159
2023/05/26,OptionsDaily_2023/05/26.csv,16505.05,26,202306,2023-06-21,0.0159
2023/05/29,OptionsDaily_2023/05/29.csv,16636.3,23,202306,2023-06-21,0.0159
2023/05/30,OptionsDaily_2023/05/30.csv,16622.74,22,202306,2023-06-21,0.0159
2023/05/31,OptionsDaily_2023/05/31.csv,16578.96,21,202306,2023-06-21,0.0159
2023/06/01,OptionsDaily_2023/06/01.csv,16512.65,20,202306,2023-06-21,0.0159
2023/06/02,OptionsDaily_2023/06/02.csv,16706.91,19,202306,2023-06-21,0.0159
2023/06/05,OptionsDaily_2023/06/05.csv,16714.43,16,202306,2023-06-21,0.0159
2023/06/06,OptionsDaily_2023/06/06.csv,16761.66,15,202306,2023-06-21,0.0159
2023/06/07,OptionsDaily_2023/06/07.csv,16922.48,14,202306,2023-06-21,0.0159
2023/06/08,OptionsDaily_2023/06/08.csv,16733.69,13,202306,2023-06-21,0.0159
2023/06/09,OptionsDaily_2023/06/09.csv,16886.4,12,202306,2023-06-21,0.0159
2023/06/12,OptionsDaily_2023/06/12.csv,16955.37,9,202306,2023-06-21,0.0159
2023/06/13,OptionsDaily_2023/06/13.csv,17216.6,8,202306,2023-06-21,0.0159
2023/06/14,OptionsDaily_2023/06/14.csv,17238.14,7,202306,2023-06-21,0.0159
2023/06/15,OptionsDaily_2023/06/15.csv,17334.98,6,202306,2023-06-21,0.0159
2023/06/16,OptionsDaily_2023/06/16.csv,17288.91,5,202306,2023-06-21,0.0159
2023/06/19,OptionsDaily_2023/06/19.csv,17274.56,2,202306,2023-06-21,0.0159
2023/06/20,OptionsDaily_2023/06/20.csv,17184.91,1,202306,2023-06-21,0.0159
2023/06/21,OptionsDaily_2023/06/21.csv,17202.4,0,202306,2023-06-21,0.0159
2023/06/26,OptionsDaily_2023/06/26.csv,17059.24,23,202307,2023-07-19,0.0159
2023/06/27,OptionsDaily_2023/06/27.csv,16887.9,22,202307,2023-07-19,0.0159
2023/06/28,OptionsDaily_2023/06/28.csv,16935.63,21,202307,2023-07-19,0.0159
2023/06/29,OptionsDaily_2023/06/29.csv,16942.3,20,202307,2023-07-19,0.0159
2023/06/30,OptionsDaily_2023/06/30.csv,16915.54,19,202307,2023-07-19,0.0159
2023/07/03,OptionsDaily_2023/07/03.csv,17084.2,16,202307,2023-07-19,0.0159
2023/07/04,OptionsDaily_2023/07/04.csv,17140.77,15,202307,2023-07-19,0.0159
2023/07/05,OptionsDaily_2023/07/05.csv,17056.43,14,202307,2023-07-19,0.0159
2023/07/06,OptionsDaily_2023/07/06.csv,16762.17,13,202307,2023-07-19,0.0159
2023/07/07,OptionsDaily_2023/07/07.csv,16664.21,12,202307,2023-07-19,0.0159
2023/07/10,OptionsDaily_2023/07/10.csv,16652.8,9,202307,2023-07-19,0.0159
2023/07/11,OptionsDaily_2023/07/11.csv,16898.91,8,202307,2023-07-19,0.0159
2023/07/12,OptionsDaily_2023/07/12.csv,16962.03,7,202307,2023-07-19,0.0159
2023/07/13,OptionsDaily_2023/07/13.csv,17061.4,6,202307,2023-07-19,0.0159
2023/07/14,OptionsDaily_2023/07/14.csv,17283.71,5,202307,2023-07-19,0.0159
2023/07/17,OptionsDaily_2023/07/17.csv,17334.29,2,202307,2023-07-19,0.0159
2023/07/18,OptionsDaily_2023/07/18.csv,17227.91,1,202307,2023-07-19,0.0159
2023/07/19,OptionsDaily_2023/07/19.csv,17116.44,0,202307,2023-07-19,0.0159
2023/07/20,OptionsDaily_2023/07/20.csv,17164.89,27,202308,2023-08-16,0.0159
2023/07/21,OptionsDaily_2023/07/21.csv,17030.7,26,202308,2023-08-16,0.0159
2023/07/24,OptionsDaily_2023/07/24.csv,17033.61,23,202308,2023-08-16,0.0159
2023/07/25,OptionsDaily_2023/07/25.csv,17198.89,22,202308,2023-08-16,0.0159
2023/07/26,OptionsDaily_2023/07/26.csv,17162.55,21,202308,2023-08-16,0.0159
2023/07/27,OptionsDaily_2023/07/27.csv,17241.82,20,202308,2023-08-16,0.0159
2023/07/28,OptionsDaily_2023/07/28.csv,17292.93,19,202308,2023-08-16,0.0159
2023/07/31,OptionsDaily_2023/07/31.csv,17145.43,16,202308,2023-08-16,0.0159
2023/08/01,OptionsDaily_2023/08/01.csv,17212.87,15,202308,2023-08-16,0.0159
2023/08/02,OptionsDaily_2023/08/02.csv,16893.73,14,202308,2023-08-16,0.0159
2023/08/04,OptionsDaily_2023/08/04.csv,16843.68,12,202308,2023-08-16,0.0159
2023/08/07,OptionsDaily_2023/08/07.csv,16996.0,9,202308,2023-08-16,0.0159
2023/08/08,OptionsDaily_2023/08/08.csv,16877.07,8,202308,2023-08-16,0.0159
2023/08/09,OptionsDaily_2023/08/09.csv,16870.94,7,202308,2023-08-16,0.0159
2023/08/10,OptionsDaily_2023/08/10.csv,16634.7,6,202308,2023-08-16,0.0159
2023/08/11,OptionsDaily_2023/08/11.csv,16601.25,5,202308,2023-08-16,0.0159
2023/08/14,OptionsDaily_2023/08/14.csv,16393.66,2,202308,2023-08-16,0.0159
2023/08/15,OptionsDaily_2023/08/15.csv,16454.8,1,202308,2023-08-16,0.0159
2023/08/16,OptionsDaily_2023/08/16.csv,16446.78,0,202308,2023-08-16,0.0159
2023/08/17,OptionsDaily_2023/08/17.csv,16516.66,34,202309,2023-09-20,0.0159
2023/08/18,OptionsDaily_2023/08/18.csv,16381.31,33,202309,2023-09-20,0.0159
2023/08/21,OptionsDaily_2023/08/21.csv,16381.49,30,202309,2023-09-20,0.0159
2023/08/22,OptionsDaily_2023/08/22.csv,16437.61,29,202309,2023-09-20,0.0159
2023/08/23,OptionsDaily_2023/08/23.csv,16576.9,28,202309,2023-09-20,0.0159
2023/08/24,OptionsDaily_2023/08/24.csv,16770.87,27,202309,2023-09-20,0.0159
2023/08/25,OptionsDaily_2023/08/25.csv,16481.58,26,202309,2023-09-20,0.0159
2023/08/28,OptionsDaily_2023/08/28.csv,16509.26,23,202309,2023-09-20,0.0159
2023/08/29,OptionsDaily_2023/08/29.csv,16623.65,22,202309,2023-09-20,0.0159
2023/08/30,OptionsDaily_2023/08/30.csv,16719.82,21,202309,2023-09-20,0.0159
2023/08/31,OptionsDaily_2023/08/31.csv,16634.51,20,202309,2023-09-20,0.0159
2023/09/01,OptionsDaily_2023/09/01.csv,16644.94,19,202309,2023-09-20,0.0159
2023/09/04,OptionsDaily_2023/09/04.csv,16789.69,16,202309,2023-09-20,0.0159
2023/09/05,OptionsDaily_2023/09/05.csv,16791.61,15,202309,2023-09-20,0.0159
2023/09/06,OptionsDaily_2023/09/06.csv,16738.16,14,202309,2023-09-20,0.0159
2023/09/07,OptionsDaily_2023/09/07.csv,16619.14,13,202309,2023-09-20,0.0159
2023/09/08,OptionsDaily_2023/09/08.csv,16576.02,12,202309,2023-09-20,0.0159
2023/09/11,OptionsDaily_2023/09/11.csv,16432.95,9,202309,2023-09-20,0.0159
2023/09/12,OptionsDaily_2023/09/12.csv,16572.71,8,202309,2023-09-20,0.0159
2023/09/13,OptionsDaily_2023/09/13.csv,16581.51,7,202309,2023-09-20,0.0159
2023/09/14,OptionsDaily_2023/09/14.csv,16807.56,6,202309,2023-09-20,0.0159
2023/09/15,OptionsDaily_2023/09/15.csv,16920.92,5,202309,2023-09-20,0.0159
2023/09/18,OptionsDaily_2023/09/18.csv,16698.24,2,202309,2023-09-20,0.0159
2023/09/19,OptionsDaily_2023/09/19.csv,16636.32,1,202309,2023-09-20,0.0159
2023/09/20,OptionsDaily_2023/09/20.csv,16534.75,0,202309,2023-09-20,0.0159
2023/09/21,OptionsDaily_2023/09/21.csv,16316.67,27,202310,2023-10-18,0.0159
2023/09/22,OptionsDaily_2023/09/22.csv,16344.48,26,202310,2023-10-18,0.0159
2023/09/25,OptionsDaily_2023/09/25.csv,16452.23,23,202310,2023-10-18,0.0159
2023/09/26,OptionsDaily_2023/09/26.csv,16276.07,22,202310,2023-10-18,0.0159
2023/09/27,OptionsDaily_2023/09/27.csv,16310.36,21,202310,2023-10-18,0.0159
2023/09/28,OptionsDaily_2023/09/28.csv,16353.74,20,202310,2023-10-18,0.0159
2023/10/02,OptionsDaily_2023/10/02.csv,16557.31,16,202310,2023-10-18,0.0159
2023/10/03,OptionsDaily_2023/10/03.csv,16454.34,15,202310,2023-10-18,0.0159
2023/10/04,OptionsDaily_2023/10/04.csv,16273.38,14,202310,2023-10-18,0.0159
2023/10/05,OptionsDaily_2023/10/05.csv,16453.52,13,202310,2023-10-18,0.0159
2023/10/06,OptionsDaily_2023/10/06.csv,16520.57,12,202310,2023-10-18,0.0159
2023/10/11,OptionsDaily_2023/10/11.csv,16672.03,7,202310,2023-10-18,0.0159
2023/10/12,OptionsDaily_2023/10/12.csv,16825.91,6,202310,2023-10-18,0.0159
2023/10/13,OptionsDaily_2023/10/13.csv,16782.57,5,202310,2023-10-18,0.0159
2023/10/16,OptionsDaily_2023/10/16.csv,16652.24,2,202310,2023-10-18,0.0159
2023/10/17,OptionsDaily_2023/10/17.csv,16642.55,1,202310,2023-10-18,0.0159
2023/10/18,OptionsDaily_2023/10/18.csv,16440.91,0,202310,2023-10-18,0.0159
2023/10/19,OptionsDaily_2023/10/19.csv,16452.73,27,202311,2023-11-15,0.0159
2023/10/20,OptionsDaily_2023/10/20.csv,16440.72,26,202311,2023-11-15,0.0159
2023/10/23,OptionsDaily_2023/10/23.csv,16251.36,23,202311,2023-11-15,0.0159
2023/10/24,OptionsDaily_2023/10/24.csv,16309.76,22,202311,2023-11-15,0.0159
2023/10/25,OptionsDaily_2023/10/25.csv,16358.89,21,202311,2023-11-15,0.0159
2023/10/26,OptionsDaily_2023/10/26.csv,16073.74,20,202311,2023-11-15,0.0159
2023/10/27,OptionsDaily_2023/10/27.csv,16134.61,19,202311,2023-11-15,0.0159
2023/10/30,OptionsDaily_2023/10/30.csv,16149.68,16,202311,2023-11-15,0.0159
2023/10/31,OptionsDaily_2023/10/31.csv,16001.27,15,202311,2023-11-15,0.0159
2023/11/01,OptionsDaily_2023/11/01.csv,16038.56,14,202311,2023-11-15,0.0159
2023/11/02,OptionsDaily_2023/11/02.csv,16396.95,13,202311,2023-11-15,0.0159
2023/11/03,OptionsDaily_2023/11/03.csv,16507.65,12,202311,2023-11-15,0.0159
2023/11/06,OptionsDaily_2023/11/06.csv,16649.36,9,202311,2023-11-15,0.0159
2023/11/07,OptionsDaily_2023/11/07.csv,16684.95,8,202311,2023-11-15,0.0159
2023/11/08,OptionsDaily_2023/11/08.csv,16740.83,7,202311,2023-11-15,0.0159
2023/11/09,OptionsDaily_2023/11/09.csv,16745.65,6,202311,2023-11-15,0.0159
2023/11/10,OptionsDaily_2023/11/10.csv,16682.67,5,202311,2023-11-15,0.0159
2023/11/13,OptionsDaily_2023/11/13.csv,16839.29,2,202311,2023-11-15,0.0159
2023/11/14,OptionsDaily_2023/11/14.csv,16915.71,1,202311,2023-11-15,0.0159
2023/11/15,OptionsDaily_2023/11/15.csv,17128.78,0,202311,2023-11-15,0.0159
2023/11/16,OptionsDaily_2023/11/16.csv,17171.18,34,202312,2023-12-20,0.0159
2023/11/17,OptionsDaily_2023/11/17.csv,17208.95,33,202312,2023-12-20,0.0159
2023/11/20,OptionsDaily_2023/11/20.csv,17210.47,30,202312,2023-12-20,0.0159
2023/11/21,OptionsDaily_2023/11/21.csv,17416.7,29,202312,2023-12-20,0.0159
2023/11/22,OptionsDaily_2023/11/22.csv,17310.26,28,202312,2023-12-20,0.0159
2023/11/23,OptionsDaily_2023/11/23.csv,17294.55,27,202312,2023-12-20,0.0159
2023/11/24,OptionsDaily_2023/11/24.csv,17287.42,26,202312,2023-12-20,0.0159
2023/11/27,OptionsDaily_2023/11/27.csv,17137.42,23,202312,2023-12-20,0.0159
2023/11/28,OptionsDaily_2023/11/28.csv,17341.25,22,202312,2023-12-20,0.0159
2023/11/29,OptionsDaily_2023/11/29.csv,17370.56,21,202312,2023-12-20,0.0159
2023/11/30,OptionsDaily_2023/11/30.csv,17433.85,20,202312,2023-12-20,0.0159
2023/12/01,OptionsDaily_2023/12/01.csv,17438.35,19,202312,2023-12-20,0.0159
2023/12/04,OptionsDaily_2023/12/04.csv,17421.48,16,202312,2023-12-20,0.0159
2023/12/05,OptionsDaily_2023/12/05.csv,17328.01,15,202312,2023-12-20,0.0159
2023/12/06,OptionsDaily_2023/12/06.csv,17360.72,14,202312,2023-12-20,0.0159
2023/12/07,OptionsDaily_2023/12/07.csv,17278.74,13,202312,2023-12-20,0.0159
2023/12/08,OptionsDaily_2023/12/08.csv,17383.99,12,202312,2023-12-20,0.0159
2023/12/11,OptionsDaily_2023/12/11.csv,17418.34,9,202312,2023-12-20,0.0159
2023/12/12,OptionsDaily_2023/12/12.csv,17450.63,8,202312,2023-12-20,0.0159
2023/12/13,OptionsDaily_2023/12/13.csv,17468.93,7,202312,2023-12-20,0.0159
2023/12/14,OptionsDaily_2023/12/14.csv,17653.11,6,202312,2023-12-20,0.0159
2023/12/15,OptionsDaily_2023/12/15.csv,17673.87,5,202312,2023-12-20,0.0159
2023/12/18,OptionsDaily_2023/12/18.csv,17652.03,2,202312,2023-12-20,0.0159
2023/12/19,OptionsDaily_2023/12/19.csv,17576.55,1,202312,2023-12-20,0.0159
2023/12/20,OptionsDaily_2023/12/20.csv,17635.2,0,202312,2023-12-20,0.0159
2023/12/21,OptionsDaily_2023/12/21.csv,17543.74,27,202401,2024-01-17,0.0159
2023/12/22,OptionsDaily_2023/12/22.csv,17596.63,26,202401,2024-01-17,0.0159
2023/12/25,OptionsDaily_2023/12/25.csv,17604.84,23,202401,2024-01-17,0.0159
2023/12/26,OptionsDaily_2023/12/26.csv,17751.73,22,202401,2024-01-17,0.0159
2023/12/27,OptionsDaily_2023/12/27.csv,17891.5,21,202401,2024-01-17,0.0159
2023/12/28,OptionsDaily_2023/12/28.csv,17910.37,20,202401,2024-01-17,0.0159
2023/12/29,OptionsDaily_2023/12/29.csv,17930.81,19,202401,2024-01-17,0.0159
