JID,JTYPE,VERDICT
"TPDM,110,智附民,20,20211028,1",CWC,Lose
"TYDM,109,桃智簡附民,9,20210415,1",CWC,Mixed
"TPDM,104,智附民,19,20170330,1",CWC,Mixed
"TPDM,109,智附民,21,20201217,1",CWC,Lose
"SCDM,105,智簡上附民,1,20180511,2",CWC,Mixed
"CYDM,107,智附民,6,20181025,1",CWC,Mixed
"TYDM,108,智附民,10,20201124,1",CWC,Mixed
"IPCM,98,重附民上,1,20091228,1",CWC,Lose
"TNDM,105,智附民,1,20160518,2",CWC,Mixed
"IPCM,110,附民上,6,20210527,1",CWC,Lose
"IPCM,99,附民上,6,20100722,1",CWC,Lose
"PCDM,108,智附民,29,20200207,1",CWC,Mixed
"TPDM,106,智重附民,3,20170907,1",CWC,Mixed
"TNDM,102,智附民,1,20130731,1",CWC,Mixed
"PTDM,109,智附民,5,20210129,1",CWC,Mixed
"IPCM,105,附民上,27,20170309,1",CWC,Lose
"NTDM,103,投智簡附民,1,20141023,1",CWC,Lose
"IPCM,111,附民,4,20230112,1",CWC,Mixed
"PCDM,111,智簡上附民,1,20220616,1",CWC,Lose
"CHDM,108,智附民,7,20191118,1",CWC,Mixed
"TNDM,99,智簡上附民,2,20110214,1",CWC,Mixed
"TYDM,111,智附民,13,20230414,1",CWC,Lose
"CTDM,105,智附民,16,20180125,1",CWC,Mixed
"TPDM,104,智附民,2,20151225,1",CWC,Lose
"TNDM,106,智重附民,2,20180530,1",CWC,Lose
"TPDM,100,智附民,24,20121221,2",CWC,Mixed
"TYDM,110,智重附民,4,20230330,1",CWC,Lose
"TPDM,109,智附民,27,20210729,1",CWC,Mixed
"KSDM,112,智附民,7,20230922,1",CWC,Mixed
"TCDM,107,智附民,9,20180523,1",CWC,Mixed
"CHDM,108,智簡附民,20,20191209,1",CWC,Mixed
"TNHM,94,重附民上,30,20050628,1",CWC,Lose
"TCDM,108,智附民,27,20190813,1",CWC,Lose
"TCDM,104,智附民,19,20151124,1",CWC,Mixed
"KSDM,99,智附民,2,20100827,1",CWC,Mixed
"IPCM,101,附民上,27,20121227,1",CWC,Lose
"TCDM,101,智附民,5,20120328,1",CWC,Mixed
"TPDM,101,智附民,21,20131125,1",CWC,Mixed
"NTDM,106,智附民,5,20171030,1",CWC,Mixed
"TYDM,100,智重附民,5,20120330,1",CWC,Lose
"TYDM,110,智附民,8,20220506,2",CWC,Mixed
"IPCM,112,附民上,3,20230426,1",CWC,Lose
"IPCM,107,重附民上,8,20180823,1",CWC,Lose
"IPCM,102,重附民上,10,20131231,1",CWC,Lose
"TPDM,98,重附民,12,20111230,2",CWC,Mixed
"HLDM,102,花智簡附民,3,20131220,1",CWC,Mixed
"KSDM,109,智簡附民,1,20200306,1",CWC,Mixed
"TPDM,104,附民,140,20150527,2",CWC,Mixed
"KSDM,110,智簡附民,8,20210422,1",CWC,Mixed
"IPCM,106,重附民上,3,20170929,2",CWC,Lose
"TPDM,103,智簡附民,21,20150305,1",CWC,Mixed
"NTDM,103,智重附民,1,20150130,1",CWC,Mixed
"KSDM,104,智簡附民,16,20150804,1",CWC,Mixed
"TYDM,105,智重附民,4,20180312,1",CWC,Mixed
"IPCM,109,附民上,10,20200820,1",CWC,Lose
"TCDM,111,智簡附民,20,20221109,1",CWC,Mixed
"TPDM,103,智附民,17,20141201,1",CWC,Mixed
"PTDM,111,智簡附民,1,20221125,1",CWC,Mixed
"KSDM,110,智簡附民,14,20210928,1",CWC,Mixed
"PTDM,107,智附民,5,20190719,1",CWC,Lose
"TPDM,103,智重附民,7,20150410,1",CWC,Mixed
"CTDM,110,智簡附民,9,20210909,1",CWC,Mixed
"PCDM,102,智重附民,3,20141107,1",CWC,Mixed
"MLDM,109,智簡上附民,1,20210202,1",CWC,Mixed
"TCDM,111,智簡附民,14,20220629,1",CWC,Mixed
"IPCM,98,附民上,20,20100506,1",CWC,Lose
"TPDM,100,智附民,31,20130410,1",CWC,Mixed
"ULDM,108,虎智簡附民,2,20200213,1",CWC,Mixed
"IPCM,101,重附民上,8,20120628,1",CWC,Lose
"IPCM,104,重附民上,5,20151204,1",CWC,Lose
"IPCM,98,重附民,5,20100628,1",CWC,Mixed
"TYDM,107,智附民,6,20181119,1",CWC,Lose
"TPDM,109,智附民,16,20201224,1",CWC,Mixed
"KSDM,107,智簡附民,17,20190219,1",CWC,Mixed
"PTDM,102,智附民,7,20131113,1",CWC,Mixed
"PCDM,102,智附民,10,20130815,1",CWC,Mixed
"TPDM,106,智附民,3,20180329,1",CWC,Mixed
"TPSM,109,台附,20,20201231,1",CWC,Lose
"TCDM,109,智簡附民,16,20200710,1",CWC,Lose
"ILDM,110,智附民,4,20210728,1",CWC,Mixed
"SLDM,113,智附民,10,20240828,1",CWC,Mixed
"PCDM,106,智簡附民,7,20171116,1",CWC,Lose
"TPDM,102,智附民,11,20131104,1",CWC,Mixed
"CYDM,111,智簡附民,10,20221107,2",CWC,Mixed
"TCDM,100,智附民,35,20111226,1",CWC,Mixed
"TPDM,106,智簡附民,7,20170927,1",CWC,Mixed
"TPDV,92,智,91,20040830,1",CWC,Mixed
"IPCM,103,附民上,6,20140523,2",CWC,Lose
"PCDM,101,智簡附民,1,20120710,1",CWC,Mixed
"CHDM,108,智簡附民,2,20190628,1",CWC,Mixed
"KSHM,92,附民,57,20030331,1",CWC,Lose
"TPDV,96,智,35,20071031,1",CWC,Mixed
"TPDM,100,智簡附民,2,20110217,1",CWC,Mixed
"PCDM,102,智重附民,10,20140523,2",CWC,Mixed
"PCDM,110,智附民,25,20211007,1",CWC,Lose
"IPCM,99,附民上,17,20101209,1",CWC,Lose
"SLDM,111,智附民,8,20220916,1",CWC,Lose
"TPSM,113,台附,5,20241218,1",CWC,Lose
"PCDM,100,智附民,7,20110715,1",CWC,Mixed
"PCDM,103,智附民,8,20140630,1",CWC,Mixed
"IPCM,110,附民上,26,20220810,1",CWC,Lose
"TPDM,101,智重附民,2,20120618,1",CWC,Mixed
"TYDM,105,智附民,8,20180611,1",CWC,Mixed
"PCDM,90,附民,82,20010329,1",CWC,Lose
"IPCM,98,重附民上,5,20100429,1",CWC,Lose
"IPCM,103,附民上,20,20150520,2",CWC,Lose
"TPDM,109,智附民,8,20200811,1",CWC,Mixed
"IPCM,105,附民上,20,20170125,2",CWC,Lose
"TCDM,107,智簡附民,10,20181127,1",CWC,Mixed
"CYDM,107,智附民,1,20181221,2",CWC,Mixed
"TCDM,106,智簡附民,2,20170531,1",CWC,Mixed
"KSDM,104,智附民,1,20150519,1",CWC,Lose
"TPDV,97,智,35,20080430,1",CWC,Mixed
"TPDM,106,智附民,6,20170518,1",CWC,Mixed
"IPCM,101,附民上,21,20121122,1",CWC,Lose
"IPCM,105,附民上,16,20161124,1",CWC,Lose
"TNDM,108,智簡附民,7,20190620,1",CWC,Mixed
"CHDM,100,智簡附民,5,20110913,1",CWC,Mixed
"PCDM,101,智附民,10,20120629,1",CWC,Win
"PCDM,102,智簡附民,14,20140718,2",CWC,Mixed
"IPCM,107,重附民上,2,20190711,2",CWC,Lose
"ILDM,112,智重附民,1,20230516,1",CWC,Lose
"IPCM,100,重附民,7,20111201,1",CWC,Mixed
"PCDM,99,智附民,25,20110630,1",CWC,Mixed
"CYDM,99,智附民,6,20100928,2",CWC,Mixed
"KSDM,102,審智簡附民,4,20130329,2",CWC,Mixed
"TNDM,110,智簡上附民,1,20211110,1",CWC,Lose
"PCDM,100,智重附民,8,20121019,1",CWC,Mixed
"TCDM,105,智附民,15,20170428,1",CWC,Lose
"ILDM,105,智附民,1,20161104,1",CWC,Mixed
"CTDM,109,智簡附民,21,20201022,1",CWC,Mixed
"IPCM,107,重附民上,4,20180904,1",CWC,Lose
"CYDM,99,智附民,10,20110307,1",CWC,Mixed
"HLDM,103,花智簡附民,2,20140409,1",CWC,Lose
"KSDM,100,審智簡附民,31,20111219,1",CWC,Mixed
"IPCM,109,重附民上,1,20220803,1",CWC,Lose
"KSDM,104,智簡附民,11,20151027,1",CWC,Mixed
"TPDM,100,智附民,3,20140227,2",CWC,Lose
"SLDM,105,智附民,1,20160429,1",CWC,Mixed
"TPDM,110,智簡附民,21,20211230,1",CWC,Mixed
"TPSM,106,台附,4,20170308",CWC,Lose
"PCDM,110,智重附民,1,20220803,1",CWC,Lose
"SLDM,107,智附民,2,20180706,1",CWC,Mixed
"IPCM,101,附民上,23,20121129,1",CWC,Lose
"IPCM,99,附民上,14,20101230,1",CWC,Lose
"PCDM,108,智簡附民,6,20191204,1",CWC,Mixed
"TPDM,110,智附民,14,20211022,1",CWC,Mixed
"PCDM,110,智簡附民,15,20211028,1",CWC,Mixed
"PCDM,112,智重附民,5,20240124,1",CWC,Mixed
"TPDM,111,智重附民,5,20230104,1",CWC,Mixed
"KSDM,109,智簡附民,27,20201127,1",CWC,Mixed
"CYDM,110,智簡附民,3,20210826,1",CWC,Mixed
"IPCM,104,附民,3,20150507,1",CWC,Lose
"TCDM,108,智附民,53,20200828,1",CWC,Mixed
"IPCM,102,附民上,21,20131031,1",CWC,Lose
"IPCM,105,附民上,1,20160531,2",CWC,Lose
"SDEM,113,沙智簡附民,2,20240625,1",CWC,Mixed
"PTDM,107,智附民,3,20181128,1",CWC,Mixed
"IPCM,101,附民上,16,20120725,1",CWC,Lose
"TCDM,103,智附民,4,20140714,1",CWC,Lose
"TPDM,104,智附民,5,20150513,1",CWC,Mixed
"ILDM,110,智簡附民,3,20220323,1",CWC,Mixed
"CTDM,107,審智附民,4,20190321,2",CWC,Mixed
"TYDM,100,智附民,6,20110906,1",CWC,Lose
"PCDM,102,智附民,31,20140523,2",CWC,Lose
"TYDM,108,智附民,9,20220617,2",CWC,Mixed
"PCDM,101,智重附民,7,20140829,1",CWC,Mixed
"TCDM,100,智附民,25,20120120,1",CWC,Lose
"KSHM,91,附民,204,20021119,1",CWC,Lose
"KSDM,102,智簡附民,17,20131015,1",CWC,Mixed
"NTDM,101,智附民,2,20130205,1",CWC,Lose
"KSDM,101,審智簡附民上,1,20121213,1",CWC,Lose
"IPCM,98,附民上,2,20090507,1",CWC,Lose
"TPDM,109,智附民,24,20210413,1",CWC,Mixed
"PCDM,92,重附民,3,20030418,1",CWC,Mixed
"KSDM,107,審智附民,9,20181126,1",CWC,Mixed
"CHDM,108,智簡附民,3,20191209,1",CWC,Mixed
"IPCV,113,民著訴,17,20240709,1",CWC,Mixed
"ULDM,105,智附民,5,20160504,1",CWC,Lose
"TNDM,113,智附民,4,20240809,2",CWC,Lose
"IPCM,99,附民更(一),1,20101025,1",CWC,Win
"TNDV,96,智,15,20080507,1",CWC,Mixed
"TPDM,100,智附民,3,20140407,3",CWC,Lose
"TYDM,110,桃智簡附民,6,20211206,1",CWC,Mixed
"KSDM,109,智附民,4,20230615,1",CWC,Mixed
"TPDM,88,重附民,202,20000427",CWC,Lose
"IPCV,108,民專訴,22,20190531,2",CWC,Lose
"TPDM,89,重附民,45,20001003,1",CWC,Mixed
"IPCM,111,附民上,12,20230706,1",CWC,Lose
"CHDM,113,智簡附民,2,20240930,1",CWC,Mixed
"TYDM,104,桃智簡附民,9,20160830,1",CWC,Mixed
"IPCM,104,重附民上,4,20151029,1",CWC,Lose
"IPCM,103,重附民上,6,20141211,2",CWC,Lose
"TNDM,101,智附民,6,20120607,1",CWC,Mixed
"TCDM,101,智附民,31,20121228,1",CWC,Lose
"NTDM,102,智附民,5,20140430,1",CWC,Mixed
"PCDM,106,智簡附民,6,20171026,1",CWC,Lose
"SLDM,103,智簡附民上,1,20140618,1",CWC,Lose
"CHDM,107,智附民,1,20190605,1",CWC,Mixed
"SCDM,107,智附民,5,20190912,1",CWC,Mixed
"PTDM,110,智簡附民,3,20211230,1",CWC,Mixed
"KSDM,106,智簡附民,9,20180322,1",CWC,Mixed
"KSDM,105,智附民,15,20170906,1",CWC,Mixed
"PCDM,101,智重附民,8,20130628,1",CWC,Mixed
"SCDM,110,智附民,5,20221028,3",CWC,Mixed
"CYDM,111,智簡附民,5,20220628,1",CWC,Mixed
"PCDM,100,重附民,51,20140718,1",CWC,Lose
"TPDM,110,智簡附民,5,20210506,1",CWC,Mixed
"CYDM,106,智簡上附民,1,20171226,1",CWC,Mixed
"IPCM,97,重附民,2,20100422,1",CWC,Lose
"TPDM,104,智簡附民,5,20161027,2",CWC,Mixed
"TCDM,105,智附民,16,20171124,1",CWC,Lose
"PCDM,105,智簡附民上,1,20170818,1",CWC,Lose
"KSHV,89,訴易,65,20010110,1",CWC,Mixed
"IPCM,105,附民上,9,20160922,1",CWC,Lose
"TCDM,102,智附民,1,20130423,1",CWC,Mixed
"TPDV,92,智,92,20040108,1",CWC,Win
"NTDM,108,智附民,1,20190606,1",CWC,Lose
"TCDM,101,智附民,6,20120614,1",CWC,Lose
"PCDM,100,智重附民,4,20111111,1",CWC,Mixed
"TYDM,107,智附民,15,20190801,1",CWC,Lose
"TPDM,90,附民,394,20040315,1",CWC,Lose
"TCDM,100,智簡附民,6,20120330,1",CWC,Mixed
"IPCM,101,附民上,24,20121129,1",CWC,Lose
"PCDM,103,智簡附民,2,20140106,1",CWC,Lose
"IPCM,108,重附民上,3,20190829,1",CWC,Lose
"IPCM,103,附民上,19,20150415,2",CWC,Lose
"TCDM,106,智附民,27,20181220,1",CWC,Lose
"PCDM,111,智重附民,2,20231127,4",CWC,Mixed
"TCDM,102,智附民,11,20130830,1",CWC,Lose
"TNDM,104,智附民,8,20170505,1",CWC,Lose
"SLDV,92,智,24,20040901,1",CWC,Lose
"TCDM,104,智附民,12,20160803,1",CWC,Mixed
"TCDM,102,智附民,34,20140218,1",CWC,Mixed
"CYDM,106,原智簡附民,1,20170426,1",CWC,Mixed
"PCDM,102,附民,16,20140718,1",CWC,Lose
"TYDM,100,壢智簡附民,3,20120621,1",CWC,Mixed
"SCDM,105,智附民,4,20181112,1",CWC,Lose
"TYDM,106,智簡上附民,1,20170802,1",CWC,Mixed
"PCDM,107,智附民,22,20190307,1",CWC,Mixed
"TCDM,110,智附民,19,20211014,1",CWC,Mixed
"IPCM,104,附民上,16,20160128,1",CWC,Lose
"TNDM,108,智簡附民,27,20200131,1",CWC,Mixed
"IPCM,108,重附民上,4,20191205,1",CWC,Lose
"KSDM,101,審智簡附民,50,20130410,1",CWC,Mixed
"IPCM,99,附民上,10,20100927,1",CWC,Lose
"PCDM,100,智重附民,7,20121227,2",CWC,Mixed
"IPCM,110,附民上,13,20220525,3",CWC,Lose
"CYDM,108,智簡附民,1,20190131,1",CWC,Mixed
"TPDM,106,智簡附民,5,20170830,1",CWC,Win
"TCDM,108,智附民,46,20191113,1",CWC,Mixed
"ILDM,109,智簡附民,2,20201111,1",CWC,Mixed
"TCDM,109,智簡附民,11,20200602,1",CWC,Mixed
"TCDM,109,智附民,28,20220927,3",CWC,Mixed
"KSDM,100,審智簡附民,39,20120131,1",CWC,Mixed
"TPDM,102,智重附民,7,20141118,1",CWC,Lose
"CTDM,107,智簡附民,13,20190215,1",CWC,Mixed
"TCDM,104,智附民,15,20170125,1",CWC,Mixed
"TPDM,89,附民,69,20000229",CWC,Lose
"KSDM,107,智附民,2,20181004,1",CWC,Lose
"TCDM,109,智附民,11,20200415,1",CWC,Mixed
"TYDM,101,智附民,9,20130903,1",CWC,Mixed
"IPCM,103,附民上,25,20141016,1",CWC,Lose
"IPCM,105,附民上,11,20170426,1",CWC,Lose
"PCDM,104,智附民,29,20160129,1",CWC,Lose
"IPCM,103,重附民上,5,20140704,1",CWC,Lose
"TYDM,111,桃智簡附民,2,20220815,1",CWC,Mixed
"KSDM,104,智簡附民上,1,20160331,1",CWC,Lose
"CYDM,107,智簡附民,7,20190131,1",CWC,Mixed
"IPCM,100,附民上,3,20110623,1",CWC,Lose
"TPDV,93,智,82,20041126,1",CWC,Mixed
"IPCM,99,附民,10,20101209,1",CWC,Lose
"CHDM,109,智附民,6,20200929,1",CWC,Mixed
"IPCM,101,附民上,7,20120425,1",CWC,Lose
"IPCM,107,重附民上,7,20181227,1",CWC,Lose
"TYDM,110,智附民,11,20240815,1",CWC,Mixed
"KSDM,101,審智簡附民,1,20120131,1",CWC,Mixed
"IPCM,103,附民上,17,20140730,1",CWC,Lose
"TPDM,102,智附民,16,20131104,1",CWC,Mixed
"IPCM,103,附民上,3,20140417,1",CWC,Lose
"SDEM,103,沙智簡附民,1,20141126,1",CWC,Lose
"TPDM,101,智附民,16,20121128,2",CWC,Mixed
"TPDM,110,智附民,25,20220511,1",CWC,Lose
"IPCM,102,附民上,24,20131128,1",CWC,Lose
"PCDM,109,智簡上附民,9,20210304,1",CWC,Mixed
"IPCM,109,附民,1,20200227,1",CWC,Mixed
"KSDM,109,智簡附民,14,20200723,1",CWC,Mixed
"IPCM,105,附民,9,20161201,1",CWC,Mixed
"IPCM,103,附民上,12,20140528,1",CWC,Lose
"IPCM,102,附民上,23,20131213,1",CWC,Lose
"IPCM,100,附民上,22,20120510,1",CWC,Lose
"KSDM,107,審智附民,8,20180622,1",CWC,Mixed
"TPDM,111,智簡附民,6,20220719,1",CWC,Mixed
"IPCM,105,附民,3,20160310,1",CWC,Lose
"TPDM,113,附民,1861,20241128,1",CWC,Lose
"TPSM,110,台附,16,20210804,1",CWC,Lose
"TYDM,108,智重附民,1,20190808,1",CWC,Lose
"TCDM,109,智附民,59,20210520,1",CWC,Mixed
"PCDM,98,重附民,48,20100416,1",CWC,Mixed
"TCDM,105,智附民,10,20161222,1",CWC,Lose
"PCDM,107,智簡附民,2,20180316,1",CWC,Mixed
"PCDM,102,智簡附民,18,20140106,1",CWC,Mixed
"TCDM,111,智附民,8,20220809,1",CWC,Mixed
"TCDM,111,智附民,14,20221012,1",CWC,Mixed
"SCDM,105,智附民,1,20160817,1",CWC,Mixed
"CTDM,108,智簡附民,12,20200121,1",CWC,Mixed
"NTDM,109,投智簡附民,2,20201201,1",CWC,Mixed
"TCDM,110,智附民,16,20220629,1",CWC,Mixed
"IPCM,99,附民上,21,20110124,1",CWC,Lose
"TCDM,109,智簡附民,8,20200506,1",CWC,Mixed
"TYDM,107,智附民,7,20181008,2",CWC,Mixed
"TCDM,105,智附民,24,20170525,1",CWC,Mixed
"TNDM,95,智,11,20060523,1",CWC,Mixed
"PCDM,104,智重附民,4,20180828,2",CWC,Mixed
"TNDM,109,智簡上附民,2,20200528,1",CWC,Mixed
"PTDM,109,智附民,6,20201222,1",CWC,Mixed
"TPDM,92,附民,247,20040227,1",CWC,Lose
"KLDM,103,智簡附民,1,20140616,1",CWC,Lose
"IPCM,107,附民上,12,20181128,1",CWC,Lose
"TPDM,100,智附民,18,20110401,1",CWC,Lose
"KSDM,109,智簡附民,4,20200409,1",CWC,Mixed
"PTDM,100,智附民,10,20120105,1",CWC,Mixed
"TCDM,109,智附民,44,20201123,1",CWC,Mixed
"TPDM,89,附民,2,20000303,1",CWC,Lose
"IPCM,105,附民,6,20160527,1",CWC,Mixed
"TPDM,99,智重附民,10,20100205,1",CWC,Lose
"IPCM,112,附民上,14,20240131,2",CWC,Lose
"TPDM,99,智附民,7,20100625,1",CWC,Mixed
"TCDM,110,智附民,10,20210429,1",CWC,Mixed
"SLDM,104,智附民,5,20151015,1",CWC,Mixed
"TNDM,106,智簡附民,2,20170608,1",CWC,Mixed
"CHDM,108,智簡附民,17,20191125,1",CWC,Mixed
"TCDM,113,智簡附民,2,20241128,1",CWC,Mixed
"TCDM,112,智附民,14,20231025,1",CWC,Mixed
"MLDM,108,智簡附民,1,20190211,1",CWC,Mixed
"IPCM,99,重附民上,4,20111013,1",CWC,Mixed
"IPCM,109,附民上,2,20200514,1",CWC,Lose
"KSDM,101,審智簡附民,19,20121120,1",CWC,Mixed
"SCDM,103,智附民,6,20150914,1",CWC,Lose
"IPCM,104,附民上,3,20160721,1",CWC,Lose
"TPDM,109,智附民,32,20211115,2",CWC,Mixed
"TYDM,110,智重附民,3,20230330,1",CWC,Mixed
"IPCM,100,附民上,26,20120215,1",CWC,Lose
"PCDM,108,智簡上附民,6,20200115,1",CWC,Mixed
"TPDM,105,智簡附民,1,20160526,1",CWC,Mixed
"IPCM,107,附民,2,20200423,2",CWC,Lose
"TNDM,110,智附民,3,20220329,2",CWC,Lose
"TCDM,106,智重附民,12,20180827,1",CWC,Mixed
"KSDM,110,智簡附民,20,20211029,1",CWC,Mixed
"TYDM,100,智簡附民上,2,20120229,1",CWC,Lose
"CTDM,108,智簡附民,18,20200227,1",CWC,Mixed
"IPCM,108,重附民上,6,20200213,1",CWC,Lose
"IPCM,105,附民上,4,20160630,1",CWC,Lose
"ILDM,108,智附民,4,20200430,1",CWC,Lose
"IPCM,100,附民,9,20111006,1",CWC,Lose
"CHDM,101,智附民,2,20131223,1",CWC,Lose
"TCDM,102,智簡附民,4,20131029,1",CWC,Mixed
"KSDM,104,審智附民,1,20150909,1",CWC,Mixed
"TNDM,107,智簡附民,9,20180719,1",CWC,Mixed
"KLDM,106,智重附民,1,20190628,3",CWC,Mixed
"KSDM,104,智附民,5,20150731,1",CWC,Mixed
"CYDM,99,智附民,7,20101130,1",CWC,Mixed
"IPCM,101,重附民上,4,20120426,1",CWC,Lose
"SCDV,95,竹智簡,5,20061013,1",CWC,Win
"PCDM,104,智附民,33,20160225,1",CWC,Mixed
"IPCM,111,重附民上,4,20230518,1",CWC,Lose
"TCDM,106,智附民,28,20171226,1",CWC,Lose
"KSHM,91,附民上,53,20021008,1",CWC,Lose
"PTDM,106,智重附民,1,20181017,1",CWC,Mixed
"KLDM,99,智重附民,1,20111226,1",CWC,Mixed
"IPCM,102,附民上,5,20130530,1",CWC,Lose
"SLDM,107,智附民,10,20181025,1",CWC,Mixed
"IPCM,106,重附民上,2,20180131,1",CWC,Lose
"TCDM,107,智附民,10,20180531,1",CWC,Mixed
"CYDM,102,智簡附民,2,20131106,1",CWC,Mixed
"IPCM,107,附民上,23,20200723,1",CWC,Lose
"IPCM,102,重附民上,7,20140103,1",CWC,Lose
"PCDM,89,重附民,58,20010409,1",CWC,Lose
"TNDM,109,智附民,12,20210913,1",CWC,Lose
"PCDM,99,智附民,29,20101221,1",CWC,Mixed
"CTDM,105,智附民,2,20160929,1",CWC,Lose
"CHDM,100,智附民,4,20111117,1",CWC,Mixed
"PCDM,112,智附民,3,20230411,1",CWC,Mixed
"IPCM,106,重附民上,5,20180830,1",CWC,Lose
"TYDM,111,智重附民,3,20231225,2",CWC,Lose
"TCDM,110,智附民,11,20210421,1",CWC,Mixed
"TCDM,109,智簡附民,28,20201125,1",CWC,Win
"PCDM,102,智附民,6,20130514,1",CWC,Mixed
"IPCM,109,附民上,9,20200716,1",CWC,Lose
"CYDM,108,智附民,3,20190529,1",CWC,Mixed
"TCDM,100,智簡附民,3,20110330,1",CWC,Lose
"PCDM,97,重附民,20,20090817,1",CWC,Mixed
"CHDM,99,智重附民,2,20110401,1",CWC,Lose
"TCDM,102,智附民,9,20140106,1",CWC,Lose
"TCDM,101,智簡附民,4,20120501,1",CWC,Lose
"TYDM,105,智附民,5,20180622,1",CWC,Mixed
"TCDM,106,智附民,16,20170815,1",CWC,Mixed
"KSDM,104,審智附民,11,20160203,1",CWC,Mixed
"IPCM,109,附民上,15,20201209,1",CWC,Lose
"TPSM,110,台附,14,20210811,1",CWC,Lose
"KSDM,100,智附民,22,20120712,1",CWC,Mixed
"PCDM,107,智附民,7,20180330,1",CWC,Mixed
"SCDV,97,重智,2,20090630,1",CWC,Mixed
"IPCM,106,重附民上,4,20180125,1",CWC,Lose
"IPCM,103,附民上,11,20140331,1",CWC,Lose
"SCDM,102,智簡附民,5,20130826,1",CWC,Lose
"KSDM,100,審智簡附民,13,20110429,1",CWC,Mixed
"TNDM,113,智附民,3,20240408,1",CWC,Lose
"CTDM,108,智簡附民,14,20191227,1",CWC,Mixed
"CYDM,105,智簡附民,5,20161205,1",CWC,Mixed
"PCDM,110,智附民,14,20210531,1",CWC,Mixed
"PCDM,104,智附民,8,20150817,1",CWC,Mixed
"TCDM,108,智附民,11,20190430,1",CWC,Mixed
"KSDM,99,智附民,20,20101229,1",CWC,Mixed
"MLDV,97,重智,2,20090526,1",CWC,Mixed
"TYDM,107,智附民,11,20201124,1",CWC,Mixed
"CTDM,106,智簡附民,18,20180117,1",CWC,Mixed
"TNDM,104,智附民,5,20150828,1",CWC,Lose
"TCDM,108,智簡附民,30,20191224,1",CWC,Mixed
"IPCM,98,重附民上更(一),1,20100104,2",CWC,Lose
"TYDM,100,審智附民,6,20120224,2",CWC,Mixed
"PCDM,110,智簡附民,27,20220120,1",CWC,Mixed
"CHDM,100,智附民,5,20111004,1",CWC,Mixed
"TCDM,104,智簡附民,16,20160330,1",CWC,Mixed
"TYDM,110,智重附民,6,20230330,1",CWC,Mixed
"TYDM,112,桃智簡附民,4,20230927,1",CWC,Mixed
"TCDM,110,智附民,34,20221227,1",CWC,Lose
"TCDM,106,智重附民,14,20170830,1",CWC,Mixed
"KSDM,98,簡附民,13,20091030,1",CWC,Mixed
"IPCM,110,附民上,3,20210429,1",CWC,Lose
"CTDM,111,智附民,2,20220803,1",CWC,Lose
"TCDM,110,智附民,13,20220117,1",CWC,Win
"CTDM,111,智簡附民,10,20221221,1",CWC,Mixed
"KSDM,102,智簡附民,34,20140528,3",CWC,Mixed
"TPDM,110,智附民,6,20220419,1",CWC,Lose
"IPCM,101,附民,1,20120315,1",CWC,Lose
"KSDM,102,智簡附民,33,20140421,1",CWC,Mixed
"TCDM,110,智簡附民,12,20210929,1",CWC,Mixed
"KSDM,110,智簡附民,19,20220106,1",CWC,Mixed
"PTDM,107,智簡附民,2,20181102,1",CWC,Mixed
"IPCM,97,附民上更(一),1,20090226,1",CWC,Lose
"TYDM,104,智附民,4,20160115,1",CWC,Mixed
"TCDM,99,智附民,22,20120430,1",CWC,Lose
"TCDM,105,智附民,13,20160914,1",CWC,Mixed
"SLDM,112,智附民,1,20241226,2",CWC,Lose
"PCDM,111,智簡上附民,2,20220628,1",CWC,Mixed
"SCDM,101,智附民,3,20121214,1",CWC,Mixed
"NTDM,107,智附民,1,20190517,1",CWC,Lose
"KMDM,111,智重附民,1,20220824,1",CWC,Lose
"TCDM,100,智簡附民上,1,20110603,1",CWC,Lose
"PCDM,110,智簡附民,28,20220411,1",CWC,Mixed
"TPDM,104,智附民,8,20160623,1",CWC,Mixed
"CHDM,101,智簡附民,5,20120411,1",CWC,Lose
"IPCM,99,附民,8,20101129,1",CWC,Lose
"PCDM,113,智附民,3,20240628,1",CWC,Mixed
"IPCM,112,附民上,14,20240131,1",CWC,Lose
"SCDM,104,智附民,2,20160826,1",CWC,Lose
"PCDM,102,智簡附民,15,20140331,1",CWC,Mixed
"TYDM,108,智重附民,4,20200730,1",CWC,Mixed
"TCDM,101,智附民,18,20120622,2",CWC,Lose
"TCDM,111,智重附民,26,20230630,1",CWC,Mixed
"KSDM,107,智附民,4,20180621,1",CWC,Mixed
"TPHM,92,附民,44,20030319,1",CWC,Mixed
"CTDM,108,智簡附民,1,20190227,1",CWC,Mixed
"TCDM,103,智簡附民,3,20140303,1",CWC,Lose
"TYDM,113,智附民,5,20240927,1",CWC,Mixed
"TCHM,91,重附民上,411,20030122,1",CWC,Lose
"TCDM,108,智簡附民,20,20191128,1",CWC,Mixed
"PTDM,109,智附民,4,20210126,1",CWC,Mixed
"PTDM,108,智簡附民上,1,20191129,1",CWC,Lose
"KLDM,102,智重附民,1,20141216,2",CWC,Mixed
"IPCM,111,附民上,1,20220830,1",CWC,Lose
"PCDM,97,簡附民上,1,20090306,1",CWC,Lose
"TYDM,110,智附民,6,20220718,2",CWC,Mixed
"KSDM,107,智簡附民,19,20190524,1",CWC,Mixed
"SCDM,106,智附民,8,20180723,1",CWC,Mixed
"TPDM,103,智簡附民,1,20140102,1",CWC,Lose
